buyable,buy_vol,sellable,sell_vol,passive_vol,true_vol
57.0,6,52.0,5,12,11.57195447943385
52.0,10,48.0,2,27,20.579317191507773
49.0,1,47.0,1,27,16.298861985846287
49.0,6,47.0,3,6,7.284136561698446
50.0,5,47.0,4,6,7.284136561698445
51.0,5,47.0,3,14,11.431726876603108
50.0,2,45.0,4,14,10.575635835470813
50.0,6,46.0,12,3,9.420682808492229
50.0,3,44.0,1,10,7.4317268766031095
50.0,6,44.0,4,34,23.726907506412434
51.0,1,46.0,4,34,21.58667990358169
48.0,6,43.0,4,14,12.287817917735406
49.0,1,45.0,4,14,10.147590314904663
51.0,11,47.0,2,12,12.428045520566148
51.0,5,48.0,1,12,9.431726876603108
50.0,11,45.0,2,44,30.730588862449395
50.0,5,46.0,1,44,27.73427021848636
51.0,11,46.0,1,12,12.0
50.0,6,46.0,1,12,9.859772397169257
50.0,1,47.0,1,14,8.863453753206217
54.0,11,45.0,3,13,13.428045520566148
52.0,8,47.0,3,88,55.040494916406566
50.0,12,46.0,1,88,55.89658595753886
50.0,7,44.0,2,66,41.60140532772954
50.0,1,46.0,1,66,38.605086683766494
54.0,6,48.0,3,102,62.19176658734819
51.0,5,45.0,1,102,60.907630025649745
51.0,10,48.0,4,18,16.287817917735406
51.0,4,49.0,1,18,12.43540823264007
49.0,2,47.0,1,19,12.151271670941624
48.0,1,45.0,1,19,11.723226150375474
49.0,3,45.0,4,29,19.582998547544733
49.0,3,46.0,3,29,19.154953026978585
48.0,3,44.0,4,17,12.719544794338514
48.0,3,45.0,3,17,12.291499273772367
49.0,3,45.0,3,9,7.715863438301555
49.0,4,45.0,3,9,8.143908958867703
49.0,3,46.0,3,11,8.859772397169259
47.0,3,45.0,3,11,8.859772397169259
50.0,6,47.0,7,15,14.143908958867705
52.0,3,48.0,6,15,12.43172687660311
50.0,10,47.0,10,11,14.852409685095337
51.0,14,49.0,1,11,12.712182082264594
50.0,10,46.0,10,24,22.287817917735403
51.0,14,48.0,1,24,20.14759031490466
49.0,5,47.0,5,13,11.715863438301554
49.0,6,46.0,3,13,11.287817917735406
53.0,17,49.0,3,19,19.428045520566148
48.0,1,46.0,2,21,13.295180629809327
51.0,3,47.0,3,43,27.162315739052506
53.0,1,49.0,3,43,26.306224697920207
50.0,5,46.0,6,34,24.154953026978582
51.0,5,49.0,5,34,23.726907506412434
52.0,1,47.0,4,27,17.582998547544733
55.0,11,48.0,1,35,25.154953026978582
52.0,7,49.0,1,17,13.147590314904662
52.0,2,49.0,1,5,4.143908958867703
53.0,2,49.0,4,16,11.719544794338514
55.0,1,50.0,1,16,10.00736271207392
53.0,2,49.0,4,11,8.859772397169259
55.0,1,50.0,1,11,7.147590314904663
52.0,2,49.0,1,25,15.582998547544733
53.0,5,51.0,1,25,16.86713510924318
53.0,5,49.0,6,29,21.295180629809327
54.0,7,49.0,5,29,21.723226150375474
53.0,1,50.0,5,8,7.143908958867703
53.0,1,50.0,4,8,6.715863438301554
53.0,7,49.0,3,10,10.0
53.0,8,49.0,4,14,13.143908958867703
53.0,8,49.0,4,10,10.856091041132299
53.0,3,48.0,2,26,17.01104406811088
53.0,3,49.0,2,14,10.147590314904663
55.0,9,50.0,3,21,17.14759031490466
54.0,9,50.0,3,33,24.011044068110884
52.0,1,47.0,8,28,19.86713510924318
52.0,1,47.0,8,32,22.154953026978582
52.0,1,47.0,5,32,20.87081646528014
52.0,1,48.0,8,25,18.151271670941625
52.0,1,48.0,5,25,16.86713510924318
52.0,2,47.0,5,33,21.87081646528014
52.0,2,47.0,6,33,22.298861985846287
52.0,2,47.0,5,34,22.44277094471399
52.0,2,47.0,6,34,22.870816465280136
52.0,6,49.0,4,12,11.143908958867703
52.0,9,48.0,11,12,15.424364164529187
53.0,6,50.0,4,59,38.02576949225872
53.0,9,49.0,11,59,42.30622469792021
51.0,11,47.0,8,6,11.564591767359929
51.0,12,47.0,9,6,12.420682808492227
51.0,11,47.0,9,9,13.708500726227633
50.0,3,48.0,2,9,7.287817917735406
52.0,11,48.0,9,7,12.56459176735993
51.0,3,49.0,2,7,6.143908958867703
49.0,5,47.0,10,12,13.284136561698444
52.0,7,48.0,4,49,32.73427021848636
51.0,3,48.0,4,26,17.86713510924318
51.0,4,48.0,4,26,18.295180629809327
51.0,3,48.0,4,43,27.590361259618653
51.0,4,48.0,4,43,28.0184067801848
52.0,7,48.0,3,28,20.295180629809327
52.0,6,48.0,3,28,19.86713510924318
53.0,7,49.0,3,85,52.89658595753886
53.0,6,49.0,3,85,52.46854043697272
52.0,1,49.0,2,76,44.752676998671156
52.0,1,49.0,6,76,46.46485908093575
53.0,7,50.0,10,8,11.852409685095337
53.0,3,50.0,5,8,8.0
52.0,7,49.0,10,11,13.568273123396892
52.0,3,49.0,5,11,9.715863438301554
53.0,2,49.0,5,9,8.143908958867703
53.0,2,50.0,1,9,6.4317268766031095
52.0,2,48.0,5,76,46.46485908093575
52.0,2,49.0,1,76,44.752676998671156
52.0,2,50.0,4,70,42.605086683766494
57.0,7,54.0,6,14,13.571954479433852
54.0,1,52.0,10,116,71.0552203405544
54.0,1,51.0,10,50,33.30622469792021
54.0,5,52.0,3,81,49.752676998671156
53.0,1,50.0,6,20,14.43540823264007
55.0,14,52.0,1,129,80.20281065545907
55.0,14,52.0,1,81,52.7489956426342
53.0,10,50.0,8,48,35.15863438301554
53.0,10,50.0,8,37,28.86713510924318
52.0,1,49.0,9,15,12.859772397169259
53.0,5,51.0,5,24,18.00736271207392
52.0,5,50.0,4,10,9.571954479433852
54.0,20,52.0,2,10,15.136546246793781
52.0,7,50.0,2,8,8.428045520566148
52.0,10,50.0,1,8,9.284136561698446
54.0,10,51.0,11,19,19.856091041132295
53.0,2,50.0,15,19,18.1439089588677
53.0,10,51.0,11,9,14.136546246793783
52.0,2,50.0,15,9,12.424364164529187
53.0,10,51.0,2,4,7.424364164529187
53.0,10,50.0,14,4,12.560910411322972
53.0,2,50.0,14,105,66.90394866961279
54.0,34,51.0,3,83,63.30990605395717
53.0,2,51.0,5,21,15.00736271207392
53.0,7,50.0,29,21,27.420682808492227
54.0,2,50.0,29,47,40.151271670941625
54.0,7,50.0,24,47,40.151271670941625
54.0,5,51.0,3,99,60.047857628480486
55.0,29,51.0,7,99,72.03313220433265
53.0,12,50.0,15,32,29.85977239716926
53.0,2,50.0,27,32,30.715863438301554
54.0,3,51.0,37,52,46.863453753206215
53.0,9,50.0,27,14,23.417001452455267
53.0,3,50.0,27,10,18.560910411322972
54.0,3,50.0,37,89,68.02576949225872
54.0,8,51.0,37,87,69.02208813622175
55.0,8,52.0,32,115,82.89658595753886
54.0,10,50.0,7,89,58.18072251923731
54.0,10,52.0,9,67,46.45381501282487
54.0,39,52.0,15,102,81.45381501282488
54.0,58,51.0,12,98,86.01472542414784
54.0,67,51.0,6,98,87.29886198584629
53.0,2,51.0,7,77,47.892904601501904
54.0,67,51.0,11,77,77.42804552056614
55.0,72,52.0,4,237,168.08467118885008
55.0,71,52.0,4,206,149.92603680583454
55.0,72,52.0,4,211,153.21385472356994
55.0,77,52.0,8,211,157.0662644086653
55.0,75,52.0,8,253,180.23226150375473
55.0,77,52.0,8,219,161.64190024413608
54.0,68,51.0,13,30,51.83032154887358
54.0,63,52.0,2,31,45.55354769924905
54.0,58,52.0,2,26,40.55354769924905
53.0,9,51.0,34,26,33.276773849624526
53.0,11,50.0,9,18,18.856091041132295
53.0,2,50.0,11,18,15.859772397169257
54.0,11,51.0,9,137,86.91867409376061
54.0,2,51.0,11,137,83.92235544979758
54.0,4,51.0,4,151,89.78949055904077
54.0,4,51.0,4,155,92.07730847677617
53.0,2,51.0,4,47,29.450133656787912
52.0,3,50.0,40,47,45.28781791773541
54.0,24,52.0,8,117,80.61613075187738
54.0,5,52.0,2,117,69.91499273772367
55.0,20,52.0,25,190,127.93339951790847
55.0,20,52.0,25,191,128.50535399734233
55.0,42,51.0,37,180,136.767402422819
55.0,41,51.0,38,180,136.767402422819
55.0,42,51.0,37,176,134.4795845050836
55.0,41,51.0,38,176,134.4795845050836
55.0,42,52.0,1,168,114.49430992923143
55.0,38,51.0,1,202,132.2285801477178
54.0,2,51.0,6,289,168.71920872091226
55.0,31,51.0,13,289,184.12884746129362
54.0,30,51.0,13,90,69.88186053339102
54.0,25,51.0,8,90,65.60140532772954
54.0,30,51.0,13,91,70.45381501282488
54.0,25,51.0,8,91,66.1733598071634
55.0,26,51.0,8,286,178.13252881733058
55.0,25,51.0,8,286,177.7044832967644
55.0,43,52.0,1,199,132.65294431224697
55.0,42,52.0,1,199,132.22489879168083
54.0,34,51.0,10,116,85.1807225192373
54.0,34,51.0,10,111,82.32095012206804
54.0,33,51.0,10,168,114.49430992923143
54.0,25,51.0,15,168,113.21017336753299
54.0,25,51.0,10,160,106.49430992923143
54.0,53,52.0,12,66,65.57195447943386
54.0,51,52.0,12,66,64.71586343830155
55.0,53,53.0,12,106,88.45013365678791
55.0,51,53.0,12,106,87.59404261565561
54.0,2,51.0,35,85,64.45381501282488
55.0,71,51.0,35,108,107.14390895886771
55.0,70,51.0,37,102,104.14022760283075
55.0,71,51.0,37,74,88.55354769924905
55.0,72,51.0,37,99,103.2804552056615
54.0,72,51.0,3,43,56.69745665811675
54.0,70,51.0,3,43,55.84136561698446
55.0,72,51.0,3,100,89.29886198584629
55.0,70,51.0,3,100,88.442770944714
55.0,75,51.0,3,73,75.14022760283075
55.0,56,51.0,15,73,72.1439089588677
54.0,75,51.0,3,27,48.83032154887358
54.0,56,51.0,15,27,45.834002904910534
54.0,66,51.0,10,28,48.54618498717513
54.0,61,51.0,15,28,48.54618498717513
53.0,59,51.0,2,37,47.27309249358757
54.0,59,52.0,2,25,40.409638740381354
54.0,66,51.0,25,24,52.679049877931945
54.0,66,50.0,25,77,82.99263728792607
54.0,54,52.0,7,10,31.830321548873574
54.0,58,51.0,21,14,41.82295883679965
54.0,76,51.0,23,28,58.39123196019655
55.0,60,53.0,2,118,94.02945084829568
53.0,2,50.0,5,30,20.154953026978585
