buyable,buy_vol,sellable,sell_vol,passive_vol,true_vol
72.0,1,69.0,3,8,6.752601123752551
72.0,1,69.0,3,5,4.688150280938138
72.0,2,68.0,3,16,12.569653090319514
71.0,2,67.0,3,18,13.94595365219579
72.0,3,69.0,3,12,10.128901685628826
72.0,6,67.0,3,28,22.074855337824616
72.0,4,68.0,2,28,21.13930618063903
72.0,3,69.0,2,13,10.505202247505101
72.0,3,69.0,2,12,9.817051966566963
72.0,3,69.0,3,10,8.752601123752552
70.0,2,67.0,4,7,6.688150280938137
72.0,2,68.0,4,16,12.881502809381377
72.0,5,67.0,7,21,18.19335252844324
72.0,2,69.0,1,21,15.386705056886479
72.0,2,69.0,3,34,24.956358147205993
76.0,2,73.0,5,29,22.13930618063903
76.0,2,73.0,5,25,19.386705056886477
72.0,15,69.0,4,34,29.322254214072064
72.0,5,69.0,33,28,31.118497190618623
72.0,5,69.0,33,31,33.182948033433036
72.0,5,69.0,34,30,32.80664747155676
72.0,1,69.0,40,33,35.494797752494904
71.0,5,69.0,16,41,34.763005618762755
72.0,5,70.0,16,20,20.31184971906186
72.0,5,69.0,8,26,21.94595365219579
72.0,5,69.0,10,26,22.569653090319516
71.0,20,68.0,3,21,21.623699438123726
71.0,14,68.0,7,21,21.0
72.0,7,68.0,7,28,23.63410393313393
72.0,7,68.0,7,32,26.386705056886477
72.0,7,69.0,6,20,17.817051966566964
72.0,12,69.0,13,20,21.559248595309313
72.0,7,69.0,6,16,15.064450842814413
72.0,12,69.0,13,16,18.80664747155676
72.0,31,69.0,3,17,22.30144522405166
72.0,27,69.0,3,17,21.05404634780421
72.0,31,69.0,3,28,29.871098314371174
72.0,27,69.0,3,28,28.623699438123722
72.0,19,70.0,15,24,27.118497190618623
72.0,5,70.0,17,24,23.376300561876274
71.0,1,69.0,18,26,23.817051966566964
72.0,4,70.0,5,26,20.69855477594834
72.0,1,69.0,18,38,32.074855337824616
72.0,9,69.0,10,145,105.70693539820535
72.0,5,69.0,5,145,102.90028792664859
72.0,3,70.0,3,38,28.020808990020406
72.0,3,70.0,3,39,28.708959270958545
72.0,2,69.0,25,73,58.654912923154335
71.0,2,68.0,25,145,108.20173315070025
72.0,1,69.0,29,21,23.80664747155676
72.0,1,69.0,29,20,23.118497190618626
72.0,5,69.0,26,37,35.128901685628826
71.0,1,69.0,14,23,20.505202247505103
71.0,1,69.0,14,28,23.94595365219579
72.0,25,69.0,9,171,128.27658848852485
72.0,25,69.0,9,143,109.00838062225701
72.0,25,69.0,8,183,136.22254214072063
72.0,20,70.0,4,183,133.4158946691639
71.0,25,68.0,8,91,72.91271629441198
71.0,20,69.0,4,91,70.10606882285522
72.0,22,69.0,12,83,67.71936376596875
72.0,25,69.0,8,83,67.40751404690688
72.0,22,69.0,12,81,66.34306320409247
72.0,25,69.0,8,81,66.0312134850306
72.0,25,69.0,7,75,61.59046208033992
72.0,25,69.0,4,75,60.65491292315433
