buyable,buy_vol,sellable,sell_vol,passive_vol,true_vol
50.0,2,46.0,3,25,18.60965450953169
48.0,2,44.0,1,16,11.846275431195599
48.0,1,45.0,1,30,21.053516313344364
49.0,2,45.0,1,17,12.526758156672184
49.0,4,46.0,1,18,13.846275431195597
50.0,12,46.0,1,52,39.538826293586794
49.0,1,46.0,2,50,34.982688097399475
47.0,2,44.0,1,16,11.846275431195599
48.0,3,44.0,1,20,14.887723607625352
52.0,6,44.0,5,374,258.01522934800016
48.0,3,45.0,4,37,27.414481764297538
48.0,4,44.0,3,43,31.497378117157044
49.0,6,45.0,1,34,25.373033587867784
49.0,3,44.0,1,28,20.33158541143803
48.0,1,45.0,3,24,17.60965450953169
50.0,4,45.0,4,12,10.721930901906337
49.0,8,45.0,1,27,21.24868905857852
50.0,1,45.0,1,43,29.899791744539964
50.0,6,46.0,1,40,29.45592994072729
50.0,1,45.0,1,40,27.85834356811021
50.0,3,46.0,3,28,20.97061996048486
50.0,10,46.0,8,26,23.443861803812677
50.0,9,46.0,8,40,32.65110268596145
49.0,7,45.0,8,40,32.012068136914614
49.0,6,46.0,3,19,15.804827254765845
48.0,10,45.0,3,8,9.597586372617076
50.0,7,46.0,5,43,33.09496448977412
49.0,1,46.0,2,23,16.60965450953169
51.0,3,47.0,7,31,24.290137235008277
50.0,3,45.0,2,31,22.692550862391197
49.0,3,46.0,1,47,33.260757195493134
49.0,5,46.0,1,47,33.89979174453996
49.0,4,45.0,4,11,10.041448176429753
49.0,5,45.0,3,56,40.66317082287606
51.0,6,45.0,6,40,31.053516313344367
51.0,6,46.0,3,40,30.09496448977412
50.0,15,45.0,14,53,45.33158541143803
49.0,17,45.0,14,20,23.514690019757573
50.0,16,46.0,11,32,30.402413627382924
50.0,16,47.0,3,29,25.804827254765847
50.0,18,46.0,11,48,41.9291717840551
49.0,17,46.0,3,33,28.846275431195597
49.0,16,46.0,3,33,28.52675815667218
48.0,15,45.0,9,42,36.24868905857852
52.0,1,47.0,4,42,30.177860842633624
52.0,1,47.0,6,19,15.165792705719014
51.0,6,48.0,3,43,32.136412666203874
50.0,1,48.0,5,46,33.21930901906338
50.0,8,46.0,4,41,31.73399903882095
