buyable,buy_vol,sellable,sell_vol,passive_vol,true_vol
71.0,1,68.0,3,30,17.889749398209926
71.0,1,69.0,3,30,17.889749398209926
72.0,1,69.0,3,457,246.0021722072729
72.0,1,70.0,3,457,246.0021722072729
72.0,1,69.0,3,442,237.98885524676717
72.0,1,70.0,1,442,237.05729750816792
71.0,1,68.0,3,43,24.834624097314887
71.0,1,69.0,1,43,23.903066358715648
71.0,11,69.0,4,113,67.3536708086374
71.0,11,69.0,4,101,60.94301724023283
71.0,14,69.0,4,54,37.231960705213744
71.0,20,69.0,4,54,40.02663392101145
71.0,14,69.0,4,40,29.7528648754084
71.0,20,69.0,4,40,32.54753809120611
70.0,20,68.0,4,13,18.1235675622958
71.0,1,68.0,1,13,7.8764324377041985
70.0,20,68.0,4,15,19.192009823696566
71.0,1,68.0,1,15,8.944874699104963
72.0,3,68.0,12,14,14.46577886929962
71.0,3,67.0,12,9,11.79467321579771
71.0,3,69.0,1,25,15.218643744708015
71.0,3,69.0,1,52,29.64261427361832
72.0,1,69.0,7,44,27.23196070521374
71.0,1,68.0,7,166,92.4069386506603
73.0,3,69.0,1,28,16.82130713680916
73.0,3,69.0,1,34,20.02663392101145
73.0,3,69.0,2,40,23.69773957451336
72.0,3,69.0,2,4,4.465778869299618
72.0,9,68.0,10,13,15.794673215797708
72.0,9,68.0,10,52,36.629297313112595
72.0,10,69.0,8,104,63.94301724023283
71.0,10,68.0,8,82,52.19015236482443
72.0,16,69.0,1,62,41.03995088151718
71.0,16,68.0,1,75,47.984825580622136
72.0,3,67.0,31,60,47.88974939820993
73.0,16,69.0,5,60,41.83462409731489
71.0,3,66.0,31,18,25.452461908793893
72.0,16,68.0,5,18,19.397336607898858
72.0,2,69.0,1,11,7.2737690456030535
72.0,2,69.0,1,39,22.23196070521374
73.0,3,68.0,1,68,38.19015236482443
73.0,1,68.0,3,68,38.19015236482443
73.0,5,69.0,4,82,47.99814254112786
72.0,5,68.0,4,53,32.50572975081679
72.0,10,68.0,16,17,21.192009823696566
72.0,11,68.0,13,17,20.260452085097327
72.0,10,68.0,16,24,24.93155773859924
72.0,11,68.0,13,24,24.0
73.0,1,69.0,2,84,46.271911586730916
73.0,4,69.0,4,84,48.600805933229005
73.0,6,69.0,12,46,32.95819165961069
73.0,6,68.0,12,71,46.31371992712023
73.0,4,69.0,3,13,10.20532678420229
73.0,9,69.0,11,13,16.260452085097327
73.0,4,69.0,3,11,9.136884522801527
73.0,9,69.0,11,11,15.192009823696566
73.0,14,69.0,13,56,42.492412790311064
73.0,9,69.0,5,56,36.43728748941603
73.0,14,68.0,13,62,45.69773957451336
73.0,9,68.0,5,62,39.64261427361832
73.0,8,69.0,36,55,49.876432437704196
73.0,2,69.0,44,55,50.807990176303434
73.0,8,70.0,36,23,32.78135625529198
73.0,2,70.0,44,23,33.71291399389122
73.0,11,68.0,45,46,50.657788692996185
73.0,11,68.0,45,28,41.04180834038931
72.0,10,68.0,47,18,36.16537590268511
72.0,10,68.0,48,18,36.63115477198473
72.0,10,68.0,47,26,40.43914494828817
72.0,10,68.0,48,26,40.904923817587786
73.0,9,71.0,5,168,96.27005412785877
72.0,9,70.0,5,69,43.382162188520994
73.0,15,69.0,6,71,47.71105653501908
73.0,18,69.0,5,24,23.53422113070038
73.0,10,68.0,4,24,19.342211307003815
73.0,10,69.0,2,12,12.0
73.0,10,69.0,2,11,11.46577886929962
73.0,14,69.0,3,75,47.984825580622136
73.0,14,70.0,3,28,22.8764324377042
73.0,20,69.0,13,3,16.97336607898855
73.0,20,69.0,13,14,22.84979851669275
