buyable,buy_vol,sellable,sell_vol,passive_vol,true_vol
63.0,4,60.0,7,8,8.671815046084998
63.0,12,61.0,5,23,21.656369907830005
63.0,1,61.0,5,23,19.193048072185018
63.0,1,61.0,4,21,17.41698642088002
63.0,7,61.0,4,30,25.74517137479502
64.0,7,62.0,2,42,34.61003449306504
64.0,3,61.0,5,44,35.938219446980035
64.0,4,61.0,5,52,42.37065100611505
64.0,4,61.0,10,43,36.50578788784503
64.0,4,61.0,5,43,35.386096144370036
64.0,4,61.0,10,57,47.37065100611505
64.0,4,61.0,5,57,46.25095926264005
64.0,4,61.0,10,64,52.80308256525005
64.0,1,62.0,10,21,18.760616513050014
64.0,5,61.0,23,29,28.776061651305003
64.0,5,61.0,18,29,27.65636990783001
64.0,3,61.0,18,60,51.26640440089504
64.0,3,61.0,3,60,47.90732917047006
64.0,3,61.0,18,61,52.04246605220004
64.0,3,61.0,3,61,48.683390821775056
63.0,11,61.0,10,32,29.53667816435501
63.0,2,61.0,10,32,27.52123302610002
63.0,1,61.0,15,185,147.15441907054517
64.0,7,61.0,23,24,25.343630092169995
64.0,7,61.0,18,24,24.223938348695
65.0,7,61.0,23,43,40.088801466965016
65.0,7,61.0,18,43,38.96910972349002
65.0,6,61.0,18,44,39.52123302610002
65.0,42,61.0,28,50,54.47876697389998
65.0,42,61.0,38,50,56.71815046084997
65.0,42,61.0,28,52,56.030890276509986
65.0,42,61.0,38,52,58.270273763459976
64.0,8,61.0,45,53,53.0
64.0,10,61.0,40,55,53.880308256525005
64.0,10,61.0,45,55,55.0
64.0,10,62.0,1,42,35.05791119045504
64.0,7,62.0,1,42,34.386096144370036
64.0,10,62.0,1,37,31.17760293393003
64.0,7,62.0,1,37,30.50578788784503
64.0,12,62.0,1,40,33.953664585235025
64.0,5,62.0,8,41,34.72972623654003
64.0,6,62.0,8,41,34.95366458523503
64.0,4,62.0,7,66,53.683390821775056
64.0,3,62.0,7,66,53.459452473080056
64.0,4,62.0,7,65,52.90732917047006
64.0,3,62.0,7,65,52.683390821775056
66.0,18,62.0,28,92,81.69883596003004
65.0,11,62.0,22,92,78.78763742699506
65.0,11,63.0,2,46,38.61003449306503
65.0,21,62.0,2,45,40.07335632871002
65.0,20,62.0,5,45,40.52123302610002
65.0,41,61.0,2,95,83.35520586786006
65.0,32,61.0,8,95,82.68339082177506
65.0,41,61.0,2,93,81.80308256525005
65.0,32,61.0,8,93,81.13126751916505
65.0,6,63.0,2,115,91.03859668963511
65.0,6,63.0,2,115,91.03859668963511
65.0,6,63.0,2,120,94.91890494616011
66.0,26,63.0,14,120,102.08493210440008
65.0,6,62.0,2,99,78.62161026875509
66.0,26,62.0,14,99,85.78763742699506
65.0,32,62.0,14,23,28.150582019984974
65.0,32,62.0,24,23,30.389965506934963
66.0,37,62.0,23,92,84.83397284176003
66.0,37,62.0,33,92,87.07335632871002
66.0,37,62.0,23,93,85.61003449306503
66.0,37,62.0,33,93,87.84941798001502
66.0,28,62.0,43,85,81.86486311827002
66.0,29,62.0,43,75,74.328184953915
66.0,28,62.0,43,75,74.10424660522
65.0,28,62.0,43,15,27.54054752691994
65.0,18,63.0,6,17,18.567568440864992
65.0,3,63.0,6,14,12.880308256525005
65.0,5,63.0,6,18,16.432431559135008
65.0,5,63.0,7,18,16.65636990783001
65.0,5,63.0,6,11,11.0
66.0,15,63.0,28,124,105.8609937557051
66.0,31,63.0,34,124,110.78763742699508
66.0,41,63.0,29,119,108.02702091394505
66.0,46,63.0,19,119,106.90732917047006
66.0,35,63.0,17,106,93.90732917047006
66.0,46,63.0,3,106,93.23551412438506
66.0,31,63.0,5,53,49.19304807218502
66.0,15,63.0,11,53,46.95366458523503
65.0,31,63.0,5,14,18.926643671289977
65.0,15,63.0,11,14,16.687260184339987
66.0,5,64.0,6,100,80.06948696614509
65.0,2,63.0,29,100,84.54825394004507
67.0,5,65.0,6,20,17.98455486174501
66.0,2,64.0,29,20,22.46332183564499
66.0,9,64.0,7,47,40.05791119045504
66.0,9,64.0,2,36,30.401541282625026
67.0,14,65.0,2,30,26.864863118270016
66.0,1,64.0,30,30,30.223938348694997
66.0,33,64.0,1,21,23.911198533034987
66.0,28,64.0,2,21,23.015445138254993
66.0,33,64.0,1,18,21.583013579119985
66.0,28,64.0,2,18,20.687260184339987
66.0,23,64.0,2,16,18.01544513825499
66.0,17,63.0,35,16,24.061780553019965
66.0,23,64.0,2,21,21.895753394779998
66.0,17,63.0,35,21,27.94208880954497
66.0,1,64.0,30,35,34.104246605220006
67.0,43,64.0,17,35,40.598458717374974
66.0,1,64.0,30,38,36.432431559135004
67.0,43,64.0,17,38,42.92664367128997
67.0,38,65.0,1,37,37.44787669739
67.0,38,64.0,1,52,49.088801466965016
66.0,33,64.0,1,18,21.583013579119985
66.0,8,64.0,1,19,16.76061651305001
66.0,2,64.0,2,19,15.640924769575015
66.0,1,64.0,25,62,53.93821944698004
66.0,1,64.0,5,62,49.45945247308006
66.0,1,64.0,25,61,53.162157795675036
66.0,1,64.0,5,61,48.683390821775056
66.0,40,61.0,42,39,48.62934899388496
66.0,33,63.0,6,39,39.0
66.0,19,63.0,34,15,23.50965725040996
66.0,3,64.0,1,15,12.536678164355012
66.0,4,64.0,1,17,14.312739815660013
65.0,1,63.0,30,17,20.135136881729984
66.0,15,63.0,2,49,41.83397284176003
66.0,1,63.0,3,48,38.146712657420046
67.0,46,63.0,2,48,48.0
66.0,41,63.0,3,36,37.791506789559996
66.0,31,63.0,23,32,36.92664367128998
66.0,36,63.0,23,32,38.04633541476497
66.0,36,63.0,24,52,53.791506789559996
66.0,29,64.0,1,52,47.07335632871003
65.0,36,62.0,24,32,38.27027376345997
65.0,29,63.0,1,32,31.552123302610003
65.0,13,63.0,12,22,22.671815046084998
66.0,36,63.0,22,18,26.95753394779996
66.0,36,63.0,32,18,29.19691743474995
66.0,36,63.0,22,17,26.18147229649496
66.0,36,63.0,32,17,28.42085578344495
66.0,36,63.0,33,22,32.52510238866495
66.0,36,63.0,33,21,31.74904073735995
66.0,36,62.0,33,19,30.19691743474995
66.0,37,62.0,32,19,30.19691743474995
66.0,21,63.0,6,29,28.552123302610003
66.0,18,62.0,42,29,35.94208880954497
66.0,13,62.0,42,37,41.03089027650998
66.0,3,62.0,41,37,38.567568440864996
66.0,9,63.0,32,27,30.135136881729984
66.0,9,63.0,37,32,35.135136881729984
66.0,9,63.0,36,34,36.46332183564499
66.0,9,63.0,36,27,31.030890276509982
66.0,9,64.0,5,17,16.328184953915002
66.0,5,64.0,5,16,14.656369907830006
66.0,8,64.0,5,16,15.328184953915002
66.0,8,63.0,36,28,31.58301357911998
66.0,18,63.0,41,28,34.94208880954497
67.0,8,63.0,36,64,59.52123302610002
67.0,18,63.0,41,64,62.880308256525005
67.0,38,63.0,31,63,64.34363009217
66.0,1,63.0,15,63,52.47489761133505
67.0,38,64.0,31,44,49.598458717374974
66.0,1,64.0,15,44,37.72972623654003
66.0,7,63.0,43,45,46.119691743474995
66.0,7,63.0,42,45,45.895753394779994
66.0,6,63.0,42,44,44.895753394779994
66.0,6,63.0,43,44,45.119691743474995
66.0,6,63.0,42,45,45.671815046084994
66.0,5,63.0,2,72,57.44400733482507
67.0,38,63.0,11,72,66.84941798001503
65.0,5,63.0,2,27,22.52123302610002
66.0,38,63.0,11,27,31.926643671289977
66.0,43,63.0,7,21,27.49421211215497
66.0,42,63.0,7,21,27.270273763459972
66.0,43,63.0,7,22,28.27027376345997
66.0,42,63.0,7,22,28.04633541476497
66.0,42,63.0,8,16,23.613903855629964
65.0,5,63.0,8,29,25.41698642088002
65.0,7,63.0,7,29,25.640924769575015
66.0,5,63.0,8,82,66.54825394004507
66.0,7,63.0,7,82,66.77219228874007
66.0,8,62.0,32,81,71.81852770350504
66.0,9,62.0,43,85,77.61003449306504
66.0,9,62.0,43,86,78.38609614437004
66.0,12,62.0,32,88,78.14671265742004
66.0,12,62.0,32,89,78.92277430872505
65.0,2,63.0,1,25,20.073356328710023
65.0,2,63.0,1,34,27.057911190455034
65.0,2,62.0,44,31,34.359075230424985
65.0,2,62.0,44,32,35.135136881729984
66.0,38,62.0,13,51,51.0
65.0,38,62.0,13,29,33.92664367128998
65.0,37,63.0,1,15,20.150582019984974
65.0,22,63.0,6,15,17.911198533034984
65.0,37,62.0,1,41,40.328184953915006
65.0,22,62.0,6,41,38.088801466965016
65.0,17,62.0,1,39,34.29729467740502
65.0,17,62.0,1,40,35.07335632871002
65.0,17,62.0,3,39,34.74517137479502
65.0,18,62.0,2,39,34.74517137479502
65.0,17,63.0,3,17,17.671815046084998
65.0,18,63.0,2,17,17.671815046084998
65.0,18,63.0,3,17,17.895753394779994
65.0,18,63.0,3,18,18.671815046084998
65.0,18,63.0,2,17,17.671815046084998
65.0,18,63.0,2,31,28.536678164355013
65.0,18,63.0,3,27,25.656369907830005
65.0,18,62.0,3,42,37.29729467740503
65.0,7,62.0,4,49,40.49034274959004
65.0,33,62.0,8,51,48.76061651305001
64.0,26,62.0,10,38,37.55212330261
64.0,30,62.0,16,41,42.119691743474995
64.0,23,62.0,15,30,31.79150678955999
65.0,6,62.0,26,30,30.447876697389997
66.0,32,62.0,47,34,44.077225691274954
65.0,2,62.0,47,33,36.58301357911998
66.0,13,62.0,39,50,50.44787669739
66.0,13,63.0,39,25,31.04633541476497
64.0,4,62.0,27,24,25.567568440864996
64.0,4,62.0,36,33,34.56756844086499
64.0,4,62.0,36,19,23.70270532259498
64.0,33,62.0,9,56,52.86486311827001
64.0,12,62.0,21,56,50.84941798001502
64.0,2,62.0,21,53,46.28184953915003
64.0,2,62.0,21,64,54.81852770350504
64.0,1,62.0,31,62,55.28184953915003
64.0,1,62.0,31,63,56.05791119045503
64.0,32,62.0,1,82,71.02702091394505
64.0,22,62.0,1,82,68.78763742699506
64.0,32,62.0,1,126,105.1737335713651
64.0,22,62.0,1,126,102.93435008441512
63.0,5,61.0,14,22,21.328184953915002
64.0,21,62.0,1,22,22.0
63.0,5,61.0,14,36,32.19304807218502
64.0,21,62.0,1,36,32.864863118270016
64.0,1,62.0,1,29,22.95366458523503
64.0,3,61.0,44,36,38.46332183564499
63.0,2,61.0,13,61,50.698835960030046
63.0,2,61.0,23,61,52.938219446980035
63.0,2,61.0,33,55,50.52123302610002
63.0,2,61.0,33,44,41.98455486174501
64.0,37,61.0,33,34,42.061780553019965
64.0,36,61.0,33,35,42.613903855629964
64.0,30,62.0,2,34,33.55212330261
63.0,30,61.0,2,42,39.76061651305001
63.0,5,61.0,7,43,36.05791119045504
64.0,37,61.0,7,43,43.223938348695
63.0,5,61.0,7,40,33.72972623654003
64.0,37,61.0,7,40,40.895753394779994
65.0,44,61.0,37,37,46.853287342579954
65.0,45,61.0,43,37,48.42085578344495
65.0,45,61.0,44,37,48.64479413213995
65.0,45,61.0,43,31,43.76448587561494
65.0,1,62.0,42,25,29.03089027650998
65.0,1,62.0,47,26,30.92664367128998
65.0,1,62.0,47,26,30.92664367128998
65.0,8,62.0,42,22,28.270273763459972
65.0,8,62.0,42,24,29.822397066069975
65.0,1,62.0,37,82,72.14671265742005
65.0,7,63.0,32,65,59.177602933930025
65.0,7,63.0,31,65,58.953664585235025
65.0,8,62.0,24,87,74.68339082177506
66.0,8,62.0,24,100,84.77219228874007
65.0,1,63.0,16,69,57.35520586786006
65.0,7,63.0,1,69,55.33976072960506
65.0,1,62.0,10,92,73.86099375570508
65.0,1,63.0,10,60,49.02702091394505
66.0,42,63.0,2,61,57.193048072185015
66.0,42,63.0,1,67,61.625479631320026
65.0,6,62.0,42,60,57.31273981566001
65.0,6,62.0,42,48,48.0
66.0,38,63.0,1,45,43.656369907830005
66.0,41,62.0,37,45,52.38996550693496
66.0,42,62.0,42,51,58.38996550693496
66.0,42,62.0,43,58,64.04633541476497
65.0,5,62.0,43,64,60.416986420880015
65.0,5,62.0,43,67,62.74517137479502
65.0,6,62.0,38,21,26.150582019984977
66.0,6,62.0,38,38,39.34363009216999
66.0,16,62.0,28,39,40.119691743474995
65.0,1,63.0,22,16,17.567568440864992
65.0,1,63.0,22,21,21.44787669739
65.0,1,63.0,12,28,24.640924769575015
66.0,12,63.0,35,43,43.89575339478
65.0,2,63.0,27,46,42.193048072185015
65.0,3,63.0,17,46,40.177602933930025
65.0,2,63.0,27,50,45.29729467740502
65.0,3,63.0,17,50,43.28184953915003
65.0,5,63.0,12,53,44.93821944698004
66.0,39,63.0,5,72,65.72972623654003
66.0,33,63.0,9,71,64.50578788784503
66.0,33,63.0,9,72,65.28184953915003
66.0,5,64.0,5,28,23.969109723490018
66.0,21,64.0,3,40,36.416986420880015
66.0,31,64.0,1,40,38.20849321044001
66.0,21,64.0,3,44,39.52123302610002
66.0,31,64.0,1,44,41.31273981566001
66.0,31,63.0,38,44,49.598458717374974
66.0,31,63.0,38,43,48.822397066069975
66.0,31,64.0,1,55,49.84941798001502
66.0,31,64.0,5,36,36.0
66.0,36,63.0,37,33,41.95753394779996
66.0,36,63.0,36,29,38.62934899388496
66.0,46,63.0,31,29,39.74904073735995
66.0,36,63.0,36,27,37.077225691274954
66.0,46,63.0,31,27,38.19691743474995
66.0,30,63.0,7,43,41.65636990783001
66.0,30,63.0,8,42,41.104246605220006
66.0,30,63.0,8,41,40.328184953915006
65.0,25,63.0,13,26,28.68726018433999
65.0,19,63.0,8,26,26.223938348695
65.0,25,63.0,13,31,32.567568440864996
65.0,19,63.0,8,31,30.104246605220006
65.0,4,63.0,8,34,29.073356328710023
65.0,4,63.0,3,34,27.95366458523503
65.0,4,63.0,8,35,29.849417980015023
65.0,4,63.0,3,35,28.729726236540028
65.0,4,63.0,4,32,26.625479631320026
65.0,4,63.0,4,33,27.401541282625026
65.0,4,63.0,3,29,24.073356328710023
65.0,3,63.0,3,22,18.41698642088002
65.0,3,62.0,3,64,51.01157577569006
66.0,33,63.0,1,60,54.177602933930025
66.0,28,63.0,1,60,53.05791119045503
66.0,33,63.0,3,58,53.07335632871003
65.0,28,63.0,2,37,35.432431559135004
65.0,17,63.0,4,37,33.416986420880015
65.0,28,63.0,2,42,39.31273981566002
65.0,17,63.0,4,42,37.29729467740503
65.0,22,63.0,5,42,38.64092476957502
65.0,22,63.0,5,51,45.62547963132002
65.0,22,63.0,3,38,35.08880146696501
66.0,24,63.0,44,32,40.06178055301996
65.0,1,63.0,28,32,31.328184953915002
66.0,24,63.0,44,30,38.50965725040996
65.0,1,63.0,28,30,29.776061651305
65.0,4,63.0,18,64,54.59458935481004
65.0,4,63.0,8,64,52.35520586786006
65.0,4,63.0,18,65,55.37065100611504
65.0,4,63.0,8,65,53.13126751916506
65.0,5,63.0,8,65,53.35520586786005
65.0,5,63.0,4,63,50.90732917047006
66.0,14,63.0,36,42,43.791506789559996
65.0,4,63.0,22,39,36.088801466965016
65.0,5,63.0,11,40,34.625479631320026
65.0,5,63.0,11,38,33.07335632871002
65.0,15,63.0,1,35,30.74517137479502
65.0,15,63.0,1,34,29.96910972349002
66.0,20,63.0,29,43,44.343630092169995
66.0,39,63.0,29,48,52.47876697389998
66.0,44,63.0,24,48,52.47876697389998
66.0,44,63.0,14,35,40.150582019984974
66.0,34,63.0,17,35,38.583013579119985
66.0,44,62.0,14,51,52.56756844086499
66.0,34,62.0,17,51,51.0
66.0,34,62.0,27,55,56.34363009216999
66.0,44,62.0,32,55,59.70270532259498
66.0,44,63.0,32,43,50.38996550693497
66.0,44,63.0,22,43,48.15058201998498
66.0,45,63.0,22,50,53.80695192781498
66.0,45,63.0,22,51,54.58301357911998
66.0,40,63.0,22,53,55.01544513825499
66.0,45,63.0,22,53,56.135136881729984
66.0,40,63.0,22,54,55.79150678955999
66.0,45,63.0,22,54,56.911198533034984
66.0,40,63.0,35,62,64.91119853303499
66.0,45,63.0,26,62,64.01544513825499
66.0,18,64.0,17,93,80.01157577569006
66.0,24,63.0,36,93,85.61003449306503
66.0,18,64.0,17,95,81.56369907830006
