buyable,buy_vol,sellable,sell_vol,passive_vol,true_vol
89.0,2,86.0,1,19,13.484252655780981
89.0,2,86.0,5,31,22.72637898367147
89.0,3,86.0,1,31,21.692176356630405
88.0,3,86.0,1,131,87.21875545526153
88.0,3,86.0,1,139,92.46088178315202
89.0,9,86.0,18,70,55.17642901241139
89.0,9,86.0,8,71,52.38435271326081
89.0,11,86.0,58,26,40.82357098758861
89.0,11,86.0,62,37,49.41043152449279
89.0,8,86.0,67,36,49.444634151533855
89.0,11,86.0,66,27,44.236710450684434
89.0,11,86.0,66,25,42.926178868711816
90.0,18,87.0,62,23,42.64984991378026
90.0,18,87.0,71,29,49.68405254082132
89.0,15,86.0,10,42,36.1395184467673
89.0,15,86.0,10,47,39.41584740169885
89.0,5,86.0,1,100,67.59498435271327
89.0,5,87.0,1,82,55.80020011495966
88.0,7,86.0,6,84,59.52387116002811
89.0,40,86.0,3,89,73.14222638537032
89.0,40,86.0,3,71,61.34744214761672
89.0,20,87.0,10,114,85.04232644285015
89.0,6,87.0,7,48,35.934302684520894
89.0,6,87.0,7,45,33.96850531156196
88.0,2,86.0,7,144,97.46088178315202
89.0,2,87.0,7,32,24.07111319268516
89.0,2,86.0,16,139,97.28716070934367
89.0,2,86.0,16,135,94.66609754539843
89.0,2,86.0,16,134,94.01083175441211
89.0,6,86.0,26,108,81.80020011495967
89.0,6,86.0,26,124,92.28445277074064
89.0,1,87.0,5,118,79.38976859046687
89.0,2,87.0,5,117,79.07923700849425
89.0,15,86.0,14,144,104.3555659634258
89.0,15,86.0,14,146,105.66609754539843
89.0,2,86.0,35,153,113.01083175441212
89.0,2,86.0,35,154,113.66609754539843
90.0,2,87.0,40,56,51.17372107380836
89.0,3,86.0,35,165,121.21875545526153
89.0,3,86.0,35,197,142.1872607668235
89.0,7,86.0,40,127,99.42126327890492
89.0,2,86.0,41,120,93.45546590594597
90.0,3,87.0,41,117,91.83440274200073
90.0,3,87.0,41,93,76.10802375832925
90.0,3,87.0,45,92,76.8316948033977
89.0,3,86.0,45,125,98.45546590594597
89.0,8,87.0,5,74,52.97121325016499
89.0,8,87.0,5,33,26.10531581972623
89.0,28,86.0,5,134,99.18184488961744
89.0,28,86.0,5,133,98.52657909863113
89.0,32,86.0,5,136,101.87131330764481
90.0,37,87.0,5,39,40.03420262704107
90.0,37,87.0,5,48,45.93159474591786
90.0,47,87.0,5,50,50.689468418027374
89.0,32,86.0,10,114,89.17913695101443
89.0,37,86.0,5,117,91.14493432397336
89.0,37,86.0,5,109,85.90280799608286
89.0,37,86.0,5,110,86.55807378706916
89.0,37,86.0,15,110,90.00541587720605
90.0,7,87.0,25,40,37.24212632789049
89.0,8,87.0,28,38,37.31053158197262
89.0,4,87.0,23,39,34.86318949183574
89.0,4,87.0,10,40,31.036910565644092
89.0,4,86.0,63,40,49.307823643369595
89.0,4,86.0,69,44,53.997292061396976
90.0,36,86.0,70,43,64.7182551678624
90.0,7,87.0,57,29,41.0656973154791
90.0,7,87.0,61,30,43.09989994252017
91.0,7,88.0,66,42,52.68676047942435
91.0,8,88.0,57,34,44.68676047942435
91.0,8,88.0,63,34,46.75516573350649
91.0,14,88.0,62,33,47.82357098758861
92.0,24,89.0,62,99,94.51845528282206
90.0,11,87.0,18,104,78.14493432397336
90.0,11,87.0,18,98,74.21333957805548
89.0,6,86.0,5,170,115.1872607668235
90.0,39,86.0,30,88,81.45005002873992
90.0,39,87.0,3,90,73.45275796734295
91.0,23,89.0,4,27,27.0
90.0,23,88.0,4,67,53.21063163945245
90.0,19,88.0,9,44,38.48425265578098
89.0,19,87.0,9,101,75.83440274200072
89.0,9,87.0,3,104,72.28445277074064
89.0,14,86.0,26,104,81.93701062312392
90.0,5,87.0,26,39,36.24212632789049
89.0,5,86.0,26,147,107.01083175441211
91.0,33,87.0,31,42,49.58415259830115
91.0,33,86.0,31,174,136.07923700849426
90.0,15,87.0,26,90,73.10802375832925
91.0,11,87.0,30,133,101.28445277074064
91.0,16,88.0,25,57,51.484252655780985
90.0,26,87.0,30,109,90.7290869222745
91.0,31,88.0,25,98,83.52116322142507
92.0,41,87.0,36,49,58.65255785238328
91.0,7,88.0,35,91,74.10802375832925
91.0,8,88.0,25,114,86.07652906989122
91.0,8,88.0,30,114,87.80020011495967
91.0,5,89.0,20,52,42.69217635663041
91.0,5,89.0,20,46,38.760581610712535
91.0,15,88.0,8,59,46.58956847550721
90.0,15,87.0,8,101,74.11073169693228
91.0,36,87.0,34,37,48.376228897451725
91.0,36,87.0,34,85,79.82898686479467
92.0,36,88.0,30,26,39.78936836054755
91.0,36,87.0,30,73,70.58686053690418
92.0,41,88.0,30,70,70.3447342090137
91.0,9,88.0,15,66,51.52116322142508
91.0,12,88.0,44,161,124.80290805356269
91.0,12,88.0,44,155,120.87131330764483
91.0,20,87.0,39,144,114.69759223383646
92.0,20,89.0,39,40,46.549949971260084
91.0,33,88.0,6,27,31.136810508164263
91.0,33,87.0,6,39,39.0
90.0,24,87.0,11,24,27.792076299150573
91.0,19,88.0,7,21,22.723671045068443
