buyable,buy_vol,sellable,sell_vol,passive_vol,true_vol
83.0,1,78.0,2,573,373.73435161812046
84.0,1,79.0,3,548,357.82366189518865
85.0,2,81.0,6,8,8.0
84.0,1,79.0,4,8,6.951233429569055
85.0,2,80.0,4,21,15.756167147845277
85.0,1,81.0,2,21,14.707400577414333
84.0,1,81.0,4,10,8.252055715948426
85.0,2,82.0,2,8,6.60164457275874
85.0,1,81.0,2,33,22.512334295690554
85.0,2,82.0,2,33,22.861923152500868
85.0,2,80.0,7,25,19.40657829103496
85.0,5,80.0,2,25,18.707400577414333
85.0,2,81.0,7,43,31.11397886844929
85.0,5,81.0,2,43,30.414801154828663
85.0,6,81.0,5,4,6.4471219976722045
85.0,3,81.0,5,4,5.39835542724126
85.0,6,81.0,2,14,11.90246685913811
85.0,6,81.0,2,2,4.09753314086189
86.0,6,80.0,3,24,18.756167147845275
85.0,1,81.0,3,24,17.0082228637937
84.0,1,81.0,6,11,9.60164457275874
85.0,1,80.0,5,19,14.455344861465905
86.0,10,80.0,12,19,20.048766570430942
85.0,6,81.0,2,27,20.357811720604015
85.0,6,81.0,2,26,19.707400577414333
84.0,6,81.0,4,12,11.30082228637937
85.0,6,82.0,2,17,13.853700288707167
85.0,6,82.0,2,18,14.50411143189685
84.0,6,81.0,3,9,9.0
85.0,6,81.0,3,26,20.056989434224647
84.0,6,81.0,5,9,9.69917771362063
84.0,11,81.0,5,547,361.36831703372275
85.0,6,82.0,6,21,17.853700288707167
85.0,2,82.0,5,33,23.910689722931814
85.0,9,82.0,11,33,28.455344861465907
85.0,2,82.0,5,31,22.60986743655244
85.0,9,82.0,11,31,27.154522575086535
83.0,2,81.0,9,32,24.658634006983387
83.0,2,81.0,9,34,25.95945629336276
83.0,2,81.0,5,29,21.309045150173073
83.0,12,81.0,5,29,24.80493371827622
83.0,2,81.0,5,34,24.5611008661215
83.0,12,81.0,5,34,28.056989434224647
83.0,17,81.0,5,29,26.552878002327795
83.0,28,80.0,16,29,34.243832852154725
84.0,39,81.0,1,59,52.35781172060402
83.0,2,81.0,20,18,19.39835542724126
84.0,15,81.0,2,45,35.211512009311186
84.0,15,81.0,2,44,34.5611008661215
84.0,40,80.0,4,23,30.341365993016613
