buyable,buy_vol,sellable,sell_vol,passive_vol,true_vol
58.0,3,56.0,3,82,53.23222414319732
58.0,4,55.0,3,21,15.700672868483716
56.0,7,53.0,1,10,9.242953266926246
56.0,5,54.0,1,10,8.485906533852491
56.0,3,54.0,1,7,5.864429900389368
57.0,1,54.0,1,7,5.107383167315613
57.0,3,54.0,2,37,24.887252270819925
57.0,1,54.0,2,37,24.13020553774617
63.0,8,59.0,3,34,25.29396256965182
61.0,1,59.0,8,25,18.94362613540996
63.0,18,59.0,2,25,23.10738316731561
62.0,4,60.0,4,58,39.073831673156135
63.0,7,59.0,1,58,39.073831673156135
64.0,5,61.0,5,22,17.45771960155747
65.0,5,61.0,5,29,21.808056035799332
62.0,5,59.0,5,93,61.582560577439175
62.0,5,59.0,5,65,44.181214840471746
63.0,10,59.0,5,67,47.31678494008238
63.0,10,59.0,5,75,52.28859800778736
63.0,8,59.0,5,71,49.045644740861114
63.0,15,59.0,5,71,51.69530830661925
62.0,8,59.0,5,58,40.96644850584052
62.0,15,59.0,5,58,43.616112071598664
63.0,12,60.0,1,47,34.13020553774617
62.0,5,60.0,5,47,32.99463543813554
63.0,12,60.0,1,53,37.85906533852491
62.0,5,60.0,5,53,36.723495238914275
62.0,42,60.0,5,23,32.08456079688506
61.0,10,59.0,10,23,21.864429900389368
62.0,42,60.0,5,15,27.112747729180075
61.0,10,59.0,10,15,16.892616832684386
61.0,8,59.0,5,16,14.864429900389368
62.0,9,60.0,1,19,15.593289701168104
62.0,9,59.0,12,19,19.757046733073757
63.0,9,61.0,1,42,29.88725227081992
63.0,9,60.0,12,42,34.051009302725575
61.0,8,59.0,10,70,50.31678494008238
61.0,5,59.0,5,70,47.28859800778736
62.0,8,60.0,10,32,26.700672868483718
62.0,5,60.0,5,32,23.6724859361887
63.0,20,59.0,6,26,26.0
63.0,17,59.0,6,26,24.864429900389368
63.0,18,59.0,6,25,24.621476633463125
63.0,16,59.0,6,25,23.864429900389368
63.0,6,60.0,5,38,27.77986910350431
63.0,11,59.0,10,38,31.565102768873086
62.0,6,59.0,5,29,22.186579402336207
62.0,6,59.0,3,17,13.971813067704982
62.0,5,59.0,9,17,15.864429900389368
61.0,6,59.0,6,12,12.0
