buyable,buy_vol,sellable,sell_vol,passive_vol,true_vol
78.0,1,76.0,6,176,106.21880424605222
77.0,3,75.0,2,91,55.49004239739935
78.0,15,75.0,2,51,36.96117955246021
78.0,3,76.0,2,48,30.245021198699675
78.0,3,75.0,6,55,36.006301747446166
78.0,4,75.0,6,87,55.206200751159884
78.0,12,75.0,22,24,28.129064837511702
78.0,9,75.0,21,35,32.93546758124415
78.0,9,75.0,15,45,36.32896384122542
77.0,9,75.0,18,24,25.23871945125351
79.0,12,75.0,27,324,206.32165213091645
78.0,4,76.0,20,24,24.0
79.0,31,75.0,4,161,108.97378304735254
78.0,27,76.0,1,74,55.00630174744616
78.0,5,76.0,10,38,28.503150873723083
79.0,43,76.0,10,69,62.393496259981276
79.0,38,76.0,20,68,63.870935162488294
78.0,4,76.0,30,67,53.37408603621138
79.0,12,77.0,15,165,108.01890524233849
78.0,5,76.0,12,41,31.09024438997191
79.0,12,76.0,6,41,31.503150873723083
79.0,15,76.0,6,41,32.74187032497659
79.0,4,77.0,1,65,40.22561097492978
79.0,7,77.0,2,63,40.703049877436804
79.0,6,77.0,2,72,45.5739850399251
80.0,2,77.0,29,28,29.23871945125351
79.0,10,77.0,25,37,36.174187032497656
79.0,1,77.0,25,31,28.93546758124415
80.0,8,78.0,24,16,22.606503740018724
78.0,4,76.0,21,208,132.43811347353582
79.0,11,76.0,28,210,139.39299127854989
80.0,11,77.0,28,81,63.65792768245085
79.0,6,77.0,23,83,60.7030498774368
79.0,5,77.0,23,71,53.245021198699675
81.0,23,79.0,15,33,35.064532418755846
80.0,7,77.0,15,74,52.52886284493914
79.0,6,76.0,20,59,45.37408603621138
81.0,15,79.0,10,71,52.006301747446166
81.0,16,77.0,39,73,65.56768329247893
81.0,21,77.0,36,77,68.74187032497659
79.0,2,77.0,36,105,77.33526558867159
79.0,2,77.0,36,119,85.5545748161552
79.0,2,77.0,34,101,74.16107855617393
79.0,1,77.0,34,97,71.39979800742744
81.0,31,78.0,2,87,64.7030498774368
81.0,40,78.0,2,96,73.7030498774368
81.0,35,79.0,4,108,79.50945262116925
80.0,35,78.0,4,155,107.10284788486425
80.0,31,78.0,1,156,104.79959601485487
81.0,31,77.0,41,189,140.68994140111306
80.0,10,78.0,20,55,44.67733790622074
80.0,7,77.0,38,56,51.45802867873712
80.0,12,77.0,38,56,53.522561097492975
