buyable,buy_vol,sellable,sell_vol,passive_vol,true_vol
73.0,4,68.0,1,86,50.32532441471573
70.0,4,64.0,1,2,3.321284280936455
73.0,13,66.0,3,2,8.165993311036788
68.0,1,63.0,1,35,20.465872909699
70.0,2,65.0,1,35,20.906301003344485
68.0,1,63.0,1,16,9.834006688963212
70.0,2,65.0,1,16,10.274434782608697
72.0,2,65.0,1,8,5.797859531772575
73.0,2,66.0,1,14,9.155290969899667
80.0,2,75.0,5,11,9.23828762541806
80.0,4,74.0,7,11,11.0
77.0,5,74.0,2,9,8.11914381270903
79.0,1,76.0,6,40,25.465872909698998
79.0,9,76.0,5,40,28.548869565217394
78.0,1,74.0,6,36,23.227585284280938
78.0,9,74.0,5,36,26.310581939799334
77.0,10,74.0,132,8,67.01736454849497
78.0,5,74.0,116,8,57.76837458193979
78.0,7,74.0,63,11,36.985257525083604
79.0,7,74.0,63,25,44.81926421404682
78.0,3,74.0,3,328,186.18215384615388
77.0,3,74.0,3,316,179.4672909698997
77.0,14,74.0,4,311,181.95456856187292
78.0,14,74.0,4,317,185.312
77.0,6,74.0,8,11,12.321284280936453
77.0,6,75.0,2,20,14.71486287625418
77.0,6,75.0,2,17,13.036147157190637
78.0,17,76.0,12,20,23.963852842809363
77.0,17,75.0,12,106,72.08703678929767
77.0,1,75.0,10,124,74.2316254180602
77.0,1,75.0,10,87,53.52746488294315
78.0,16,76.0,2,65,44.29987959866221
78.0,16,76.0,2,71,47.6573110367893
78.0,6,75.0,22,75,54.299879598662216
78.0,6,75.0,14,75,50.776454849498336
78.0,6,74.0,22,357,212.09915719063548
78.0,6,74.0,14,357,208.57573244147162
78.0,6,75.0,15,64,45.06159197324415
78.0,6,75.0,15,116,74.15933110367894
78.0,5,76.0,8,39,27.548869565217394
78.0,5,76.0,8,21,17.47657525083612
78.0,11,76.0,1,52,34.38287625418061
79.0,17,76.0,3,52,37.90630100334449
77.0,11,75.0,1,303,174.8354247491639
78.0,17,75.0,3,303,178.3588494983278
79.0,13,76.0,5,127,78.99333779264215
78.0,13,75.0,5,274,161.25040802675588
78.0,12,74.0,10,243,145.66539130434785
78.0,12,74.0,10,92,61.170033444816056
78.0,6,74.0,5,114,68.63590635451506
78.0,6,74.0,6,114,69.07633444816054
77.0,6,74.0,5,88,54.08703678929766
77.0,6,74.0,6,88,54.52746488294315
77.0,11,74.0,10,76,51.776454849498336
78.0,11,75.0,10,59,42.263732441471575
78.0,16,75.0,5,57,41.14458862876255
77.0,5,75.0,6,51,33.3828762541806
78.0,5,76.0,6,53,34.502020066889635
78.0,19,75.0,6,17,20.52342474916388
77.0,19,74.0,6,69,49.62116387959867
77.0,2,75.0,5,41,26.025444816053515
76.0,2,74.0,5,73,43.931745819397996
77.0,4,75.0,1,20,13.393578595317727
77.0,11,74.0,5,20,18.23828762541806
77.0,4,74.0,1,75,44.17003344481606
76.0,3,74.0,6,27,19.072294314381274
