buyable,buy_vol,sellable,sell_vol,passive_vol,true_vol
116.0,1,112.0,11,7,8.296687986827939
98.0,7,93.0,2,68,52.69908175543031
97.0,7,91.0,2,16,14.184636818440884
101.0,2,95.0,2,16,12.887948831612945
96.0,1,90.0,9,6,7.037350389462352
98.0,1,90.0,9,10,10.0
100.0,2,91.0,6,20,16.887948831612945
96.0,1,92.0,6,29,23.294572857957064
99.0,2,91.0,2,60,45.47709454752708
99.0,2,91.0,2,62,46.9584193527959
98.0,3,93.0,1,18,14.36927363688177
97.0,3,94.0,1,16,12.887948831612945
96.0,1,92.0,1,31,23.47920967639795
96.0,3,92.0,1,27,21.035235260591477
96.0,3,92.0,2,11,9.443974415806473
97.0,1,94.0,2,25,19.294572857957064
96.0,1,93.0,1,43,32.367158508010895
96.0,1,92.0,1,52,39.0331201317206
97.0,2,92.0,2,52,39.55179532645178
96.0,2,93.0,3,52,39.81113292381737
97.0,3,93.0,2,35,27.219872079032363
96.0,3,93.0,2,5,5.0
97.0,2,91.0,2,40,30.663846494838833
98.0,3,93.0,1,19,15.109936039516182
97.0,2,93.0,1,46,34.84848331327972
97.0,9,92.0,1,63,49.25510733962384
97.0,8,93.0,1,46,36.40450889747325
96.0,2,92.0,2,37,28.441859286935596
97.0,3,94.0,5,36,28.73854727376354
97.0,6,92.0,5,17,15.443974415806473
96.0,1,92.0,3,29,22.5165600658603
96.0,1,92.0,8,17,14.925299221075296
96.0,8,92.0,8,19,18.221987207903236
97.0,8,92.0,8,38,32.294572857957064
97.0,7,93.0,8,12,12.778012792096764
98.0,8,94.0,9,49,40.70119688430119
97.0,8,93.0,10,24,22.443974415806473
96.0,7,93.0,3,25,21.109936039516178
96.0,8,93.0,6,43,35.47920967639795
98.0,5,94.0,5,80,61.846368184408846
98.0,3,94.0,6,81,62.32769298967767
98.0,3,94.0,12,87,68.32769298967767
97.0,3,93.0,9,38,31.257222468494714
96.0,1,93.0,8,13,11.962649610537648
97.0,5,93.0,9,18,16.96264961053765
97.0,5,93.0,11,34,29.331923247419418
97.0,5,92.0,10,46,37.96053448166678
97.0,5,93.0,9,11,11.778012792096764
96.0,2,93.0,8,17,15.184636818440884
96.0,3,93.0,8,33,27.294572857957068
97.0,2,93.0,8,47,37.40450889747325
97.0,2,94.0,7,35,28.257222468494714
97.0,4,93.0,7,48,38.40450889747325
96.0,5,93.0,7,32,26.81324805268824
95.0,4,91.0,3,63,48.477094547527074
95.0,4,91.0,4,59,45.773782534355014
94.0,9,91.0,3,39,31.997884871129127
95.0,8,92.0,3,34,28.035235260591477
