buyable,buy_vol,sellable,sell_vol,passive_vol,true_vol
83.0,8,81.0,5,3,4.032168517308948
84.0,3,79.0,7,25,23.451747224036577
84.0,8,80.0,6,15,14.896783148269106
84.0,46,81.0,7,29,31.477204441541478
84.0,46,81.0,7,24,26.99328870019595
84.0,51,80.0,1,46,46.61930111038537
84.0,46,80.0,6,46,46.61930111038537
84.0,5,79.0,14,66,61.148807968647944
85.0,57,79.0,14,66,66.51608425865447
84.0,5,80.0,14,53,49.49062704114958
85.0,57,80.0,14,53,54.85790333115611
85.0,58,81.0,1,61,60.79356629653821
85.0,64,81.0,1,61,61.412867406923574
85.0,58,81.0,1,63,62.58713259307642
85.0,64,81.0,1,63,63.206433703461784
85.0,64,80.0,35,63,66.7158066623122
85.0,69,80.0,40,67,71.33510777269758
84.0,2,81.0,38,51,49.864614630960155
84.0,3,81.0,36,51,49.761397779229256
84.0,8,81.0,31,45,44.380698889614635
84.0,8,82.0,2,50,45.87132593076421
85.0,8,82.0,2,31,28.83244611365121
85.0,10,82.0,32,18,20.477204441541474
84.0,2,82.0,6,38,34.903494448073154
84.0,1,82.0,1,40,36.077759634226
84.0,1,82.0,1,41,36.97454278249511
85.0,1,81.0,40,47,46.38069888961463
85.0,1,81.0,39,47,46.277482037883736
84.0,1,81.0,40,29,30.238602220770737
84.0,1,81.0,39,29,30.135385369039845
85.0,45,81.0,47,36,41.78014369693011
85.0,45,81.0,48,28,34.70909536250816
85.0,5,81.0,40,33,34.23860222077074
85.0,15,83.0,1,34,32.14209666884389
84.0,2,82.0,34,35,35.10321685173089
84.0,2,82.0,29,30,30.103216851730895
85.0,31,82.0,29,34,36.683638145003265
85.0,38,82.0,31,34,37.61258981058131
85.0,31,82.0,29,35,37.580421293272366
85.0,38,82.0,31,35,38.50937295885042
84.0,2,82.0,33,44,43.071048334421945
84.0,1,82.0,30,44,42.658180927498364
84.0,2,82.0,33,34,34.10321685173089
84.0,1,82.0,30,34,33.69034944480732
84.0,1,82.0,23,37,35.658180927498364
84.0,1,82.0,18,37,35.14209666884389
84.0,2,82.0,21,27,26.58713259307642
84.0,2,82.0,12,27,25.658180927498368
84.0,2,82.0,21,32,31.071048334421945
84.0,2,82.0,12,32,30.142096668843894
84.0,2,81.0,14,25,24.071048334421945
84.0,2,81.0,2,25,22.83244611365121
85.0,28,82.0,7,25,26.032168517308946
85.0,28,82.0,20,25,27.373987589810582
85.0,38,82.0,20,26,29.302939255388633
85.0,38,82.0,25,26,29.819023514043106
85.0,38,82.0,20,24,27.509372958850424
85.0,38,82.0,25,24,28.025457217504897
85.0,33,81.0,30,52,53.13538536903984
85.0,33,82.0,30,37,39.68363814500326
85.0,44,82.0,9,34,35.961120182887
84.0,7,82.0,2,32,29.62601241018942
85.0,7,83.0,2,31,28.729229261920317
85.0,17,81.0,47,51,52.34181907250163
85.0,17,81.0,47,53,54.135385369039845
85.0,7,81.0,53,45,46.54825277596342
85.0,8,81.0,57,45,47.06433703461789
85.0,8,81.0,57,37,39.89007184846505
85.0,8,81.0,57,40,42.580421293272366
85.0,1,82.0,2,36,32.59384389288047
84.0,1,82.0,2,19,17.348530372305685
85.0,7,81.0,53,34,36.683638145003265
84.0,14,81.0,45,19,23.128674069235792
85.0,9,81.0,50,37,39.27077073807968
85.0,14,82.0,47,25,28.71580666231221
85.0,7,82.0,49,25,28.199722403657738
85.0,14,82.0,47,18,22.438324624428475
85.0,7,82.0,49,18,21.922240365774
85.0,7,82.0,56,20,24.438324624428475
85.0,7,83.0,2,19,17.967831482691054
85.0,12,83.0,2,22,21.17426518615284
85.0,7,83.0,1,22,20.554964075767472
85.0,7,82.0,52,22,25.819023514043106
85.0,3,83.0,36,25,26.445035924232528
85.0,2,83.0,30,29,29.309650555192686
86.0,38,83.0,33,29,33.33510777269758
85.0,2,83.0,30,27,27.516084258654473
86.0,38,83.0,33,27,31.54154147615937
86.0,42,83.0,35,24,29.470493141737425
86.0,12,84.0,24,25,26.13538536903984
86.0,12,84.0,24,44,43.17426518615284
86.0,32,84.0,13,42,42.30965055519268
86.0,43,84.0,7,42,42.825734813847156
86.0,32,84.0,13,38,38.722517962116264
86.0,43,84.0,7,38,39.23860222077074
86.0,43,83.0,43,36,41.16084258654474
85.0,1,83.0,32,36,35.69034944480732
86.0,28,83.0,32,47,48.34181907250163
86.0,43,83.0,32,47,49.890071848465055
86.0,48,83.0,33,49,52.30293925538863
87.0,53,84.0,32,18,24.915529065969952
86.0,47,83.0,12,25,28.509372958850424
86.0,43,84.0,4,25,27.270770738079683
86.0,32,84.0,29,57,57.41286740692358
86.0,32,84.0,29,56,56.51608425865447
86.0,42,84.0,13,50,50.51608425865447
86.0,42,83.0,49,50,54.23189092096669
85.0,42,82.0,48,8,16.463781841933372
85.0,26,83.0,17,8,11.61258981058132
85.0,28,83.0,19,22,24.580421293272366
84.0,28,82.0,25,12,16.231890920966688
87.0,6,84.0,27,14,15.961120182887
87.0,1,84.0,42,14,16.993288700195947
87.0,10,84.0,42,21,24.199722403657738
87.0,5,84.0,42,21,23.683638145003265
87.0,10,84.0,42,35,36.75468647942521
87.0,5,84.0,42,35,36.23860222077074
88.0,19,85.0,42,42,43.961120182887
87.0,4,85.0,37,51,49.96783148269105
87.0,4,85.0,32,51,49.45174722403657
87.0,4,85.0,37,50,49.071048334421945
87.0,4,85.0,32,50,48.55496407576747
87.0,4,85.0,32,29,29.722517962116264
87.0,4,85.0,35,29,30.03216851730895
87.0,4,85.0,32,28,28.825734813847156
87.0,4,85.0,35,28,29.13538536903984
87.0,5,85.0,34,22,23.75468647942521
86.0,9,84.0,22,22,22.92895166557805
87.0,1,84.0,19,34,32.55496407576747
87.0,17,84.0,5,34,32.76139777922926
87.0,21,84.0,18,26,27.341819072501632
87.0,19,84.0,10,26,26.309650555192682
87.0,21,84.0,18,31,31.82573481384716
87.0,19,84.0,10,31,30.79356629653821
87.0,18,84.0,11,29,29.0
87.0,32,85.0,5,26,27.13538536903984
87.0,37,85.0,4,26,27.54825277596342
87.0,32,85.0,5,27,28.032168517308946
87.0,37,85.0,4,27,28.445035924232528
87.0,37,85.0,3,26,27.445035924232528
87.0,37,85.0,2,26,27.341819072501632
87.0,2,85.0,34,31,31.516084258654473
87.0,14,85.0,10,31,30.277482037883736
87.0,2,85.0,34,33,33.30965055519268
87.0,14,85.0,10,33,32.071048334421945
87.0,24,84.0,41,31,34.50937295885042
87.0,29,84.0,41,32,35.922240365774
86.0,12,84.0,21,53,50.93566296538211
88.0,45,84.0,17,59,59.30965055519268
87.0,4,84.0,27,59,56.109928151534945
87.0,4,84.0,47,60,59.071048334421945
87.0,7,85.0,30,26,27.13538536903984
87.0,3,85.0,33,38,37.79356629653821
87.0,11,84.0,26,71,67.49062704114958
88.0,30,84.0,38,71,70.69034944480731
88.0,27,86.0,14,34,34.722517962116264
88.0,36,85.0,18,34,36.06433703461789
88.0,27,86.0,14,34,34.722517962116264
88.0,36,85.0,18,34,36.06433703461789
87.0,2,85.0,8,36,33.316361854996735
87.0,2,85.0,8,34,31.522795558458522
88.0,38,86.0,5,17,19.683638145003265
88.0,43,86.0,5,17,20.199722403657738
88.0,35,86.0,9,15,17.993288700195947
87.0,12,85.0,25,15,17.270770738079687
87.0,29,85.0,10,22,23.75468647942521
87.0,29,85.0,10,22,23.75468647942521
87.0,29,85.0,10,21,22.857903331156106
87.0,29,85.0,10,21,22.857903331156106
87.0,29,85.0,7,20,21.651469627694315
87.0,32,84.0,37,20,25.057625734813843
88.0,29,86.0,7,18,19.857903331156106
88.0,32,85.0,37,18,23.264059438275634
87.0,29,85.0,4,17,18.651469627694315
87.0,27,85.0,7,17,18.75468647942521
87.0,32,85.0,7,35,35.41286740692358
87.0,32,85.0,7,36,36.30965055519269
87.0,3,85.0,29,26,26.61930111038537
87.0,9,85.0,6,29,27.554964075767476
87.0,9,84.0,52,29,32.30293925538864
88.0,38,85.0,37,39,42.71580666231222
88.0,38,85.0,37,40,43.61258981058132
88.0,48,85.0,33,41,45.12867406923579
88.0,53,85.0,38,41,46.160842586544746
87.0,40,85.0,2,26,27.65146962769432
87.0,28,85.0,2,26,26.412867406923578
87.0,33,85.0,2,33,33.20643370346179
88.0,35,86.0,2,29,29.82573481384716
88.0,40,85.0,52,29,35.502661659046375
88.0,35,86.0,2,30,30.722517962116264
88.0,40,85.0,52,30,36.399444807315476
88.0,25,84.0,57,47,50.61258981058131
88.0,25,84.0,57,53,55.99328870019595
88.0,20,84.0,53,50,52.37398758981058
88.0,20,84.0,57,50,52.786854996734164
87.0,18,85.0,3,21,21.0
87.0,12,85.0,3,29,27.554964075767476
87.0,12,85.0,3,30,28.45174722403658
87.0,12,85.0,6,26,25.17426518615284
87.0,12,85.0,6,25,24.277482037883736
87.0,7,85.0,7,26,24.761397779229263
87.0,7,85.0,7,25,23.86461463096016
87.0,3,85.0,5,22,20.554964075767472
87.0,4,85.0,5,22,20.658180927498368
87.0,3,85.0,5,23,21.45174722403658
87.0,4,85.0,5,23,21.554964075767476
88.0,37,85.0,10,27,29.064337034617896
87.0,37,84.0,10,19,21.890071848465055
87.0,37,84.0,34,23,27.95440888308295
87.0,42,84.0,39,23,28.9865774003919
87.0,42,84.0,38,24,29.78014369693011
87.0,42,84.0,38,23,28.883360548661003
87.0,30,85.0,2,25,25.722517962116264
87.0,22,85.0,6,25,25.309650555192682
87.0,12,85.0,6,24,23.38069888961463
87.0,7,85.0,13,24,23.587132593076422
87.0,7,85.0,15,27,26.483915741345527
87.0,7,85.0,15,28,27.380698889614628
87.0,2,85.0,13,29,27.554964075767476
87.0,28,85.0,4,19,20.341819072501632
87.0,13,85.0,4,19,18.79356629653821
88.0,28,86.0,4,24,24.82573481384716
88.0,13,86.0,4,24,23.277482037883736
88.0,13,85.0,35,22,24.683638145003265
88.0,13,85.0,35,30,31.85790333115611
88.0,15,85.0,36,32,33.961120182887
88.0,15,85.0,34,32,33.75468647942521
88.0,15,85.0,36,41,42.032168517308946
88.0,15,85.0,34,41,41.82573481384716
88.0,10,85.0,37,38,38.928951665578055
88.0,10,85.0,39,31,32.85790333115611
88.0,10,85.0,37,31,32.65146962769432
88.0,13,85.0,44,24,27.40615610711953
88.0,4,86.0,25,21,21.825734813847156
88.0,8,85.0,46,23,26.199722403657738
88.0,19,85.0,36,23,26.302939255388637
89.0,8,85.0,46,59,58.48391574134553
89.0,19,85.0,36,59,58.58713259307642
89.0,24,85.0,36,60,60.0
88.0,2,85.0,28,60,56.90349444807316
88.0,6,86.0,13,44,41.41957870672763
88.0,6,86.0,13,48,45.00671129980405
88.0,8,86.0,3,49,45.077759634226
88.0,8,86.0,3,50,45.97454278249511
88.0,6,86.0,10,46,42.90349444807316
88.0,6,85.0,10,60,55.45845852384063
87.0,5,85.0,15,23,22.690349444807318
88.0,43,85.0,14,23,26.509372958850424
87.0,5,85.0,15,19,19.103216851730895
88.0,43,85.0,14,19,22.922240365774
88.0,43,85.0,19,18,22.54154147615937
88.0,43,85.0,29,18,23.57370999346832
88.0,43,85.0,19,21,25.231890920966684
88.0,43,85.0,29,21,26.264059438275634
88.0,48,84.0,39,37,42.16084258654474
88.0,35,85.0,7,37,37.51608425865447
88.0,5,85.0,8,37,34.522795558458526
88.0,39,85.0,18,18,22.025457217504897
88.0,44,85.0,18,18,22.54154147615937
88.0,39,85.0,18,17,21.128674069235792
88.0,44,85.0,18,17,21.644758327890266
88.0,44,85.0,17,25,28.71580666231221
88.0,44,85.0,17,25,28.71580666231221
88.0,8,85.0,4,34,31.729229261920313
88.0,4,85.0,6,34,31.522795558458522
88.0,8,85.0,4,35,32.62601241018942
88.0,4,85.0,6,35,32.41957870672763
89.0,9,87.0,4,42,39.00671129980405
88.0,1,86.0,42,42,42.10321685173089
88.0,9,86.0,4,19,18.38069888961463
87.0,1,85.0,42,19,21.477204441541474
87.0,1,85.0,37,21,22.75468647942521
87.0,3,85.0,37,19,21.16755388634879
88.0,17,86.0,20,45,44.174265186152844
87.0,10,85.0,33,45,44.79356629653821
88.0,17,86.0,20,47,45.967831482691054
87.0,10,85.0,33,47,46.58713259307642
87.0,12,85.0,43,54,54.10321685173089
87.0,12,85.0,43,56,55.8967831482691
87.0,38,85.0,2,51,49.864614630960155
88.0,30,86.0,8,51,49.658180927498364
87.0,38,84.0,2,49,48.071048334421945
88.0,30,85.0,8,49,47.864614630960155
88.0,11,85.0,2,51,47.07775963422599
88.0,11,85.0,2,50,46.18097648595689
88.0,27,85.0,54,47,50.50937295885042
88.0,27,86.0,54,26,31.676926845199212
89.0,26,87.0,1,31,30.587132593076422
89.0,26,87.0,1,27,27.0
89.0,32,86.0,79,30,38.36056499020248
89.0,32,86.0,79,40,47.32839647289353
88.0,6,86.0,73,27,32.36727629000653
89.0,7,86.0,68,46,48.993288700195954
89.0,7,86.0,68,47,49.890071848465055
89.0,8,87.0,58,25,29.231890920966688
89.0,8,87.0,58,28,31.922240365774
88.0,15,86.0,21,29,29.722517962116264
88.0,4,86.0,12,94,85.9490855649902
88.0,1,86.0,9,94,85.32978445460483
88.0,4,86.0,12,103,94.02013389941214
88.0,1,86.0,9,103,93.40083278902678
88.0,1,86.0,9,102,92.50404964075767
88.0,1,86.0,9,103,93.40083278902678
88.0,1,86.0,4,108,97.36866427171783
89.0,50,86.0,17,96,93.00671129980405
89.0,48,86.0,7,96,91.76810907903332
89.0,43,85.0,17,129,121.87803723056827
89.0,48,85.0,12,129,121.87803723056827
89.0,43,86.0,17,105,100.35524167210974
89.0,48,86.0,12,105,100.35524167210974
88.0,1,86.0,4,106,95.57509797517963
88.0,41,85.0,16,32,34.580421293272366
88.0,36,86.0,2,34,34.41286740692358
89.0,40,87.0,10,34,35.65146962769432
89.0,40,86.0,10,42,42.825734813847156
89.0,33,86.0,10,43,43.0
88.0,4,86.0,29,12,14.167553886348792
88.0,4,86.0,29,28,28.516084258654473
89.0,18,86.0,34,112,105.80698889614631
88.0,1,86.0,41,112,104.77482037883736
89.0,18,86.0,34,113,106.70377204441542
88.0,1,86.0,41,113,105.67160352710647
87.0,10,85.0,27,109,101.56838667537558
89.0,27,87.0,5,58,55.31636185499674
89.0,37,86.0,7,58,56.55496407576748
89.0,12,86.0,20,53,50.832446113651216
89.0,7,86.0,16,53,49.90349444807316
89.0,12,86.0,20,68,64.28419333768778
89.0,7,86.0,16,68,63.355241672109734
89.0,45,87.0,2,24,26.373987589810582
89.0,46,86.0,12,24,27.509372958850424
89.0,45,87.0,2,21,23.683638145003265
89.0,46,86.0,12,21,24.819023514043106
89.0,51,86.0,6,24,27.40615610711953
89.0,51,86.0,8,24,27.61258981058132
89.0,7,87.0,1,34,31.316361854996735
89.0,27,87.0,3,26,26.412867406923578
89.0,27,87.0,3,18,19.238602220770737
89.0,34,86.0,50,18,24.812312214239057
88.0,27,86.0,10,13,15.477204441541474
88.0,27,86.0,10,47,45.967831482691054
89.0,13,86.0,40,52,52.10321685173089
89.0,18,85.0,40,60,59.793566296538216
89.0,18,86.0,40,50,50.82573481384716
88.0,16,86.0,11,47,44.9356629653821
87.0,16,85.0,11,47,44.9356629653821
89.0,23,87.0,20,47,46.58713259307642
89.0,18,87.0,32,82,78.69706074461138
89.0,23,87.0,32,82,79.21314500326585
89.0,33,87.0,31,63,63.10321685173089
89.0,32,87.0,31,42,44.167553886348784
89.0,27,87.0,26,62,61.071048334421945
89.0,32,87.0,34,44,46.27077073807968
89.0,27,87.0,34,44,45.75468647942521
89.0,32,87.0,34,74,73.17426518615284
89.0,32,87.0,34,32,35.50937295885042
89.0,27,87.0,34,44,45.75468647942521
89.0,3,87.0,22,92,85.08447093403005
89.0,4,87.0,22,94,86.98125408229915
89.0,5,87.0,8,41,38.109928151534945
89.0,36,87.0,2,20,21.857903331156106
89.0,26,87.0,9,20,21.548252775963423
89.0,36,87.0,2,31,31.722517962116264
89.0,26,87.0,9,31,31.41286740692358
89.0,16,87.0,9,16,16.928951665578055
89.0,6,87.0,9,18,17.690349444807318
89.0,6,87.0,9,23,22.174265186152844
89.0,6,87.0,8,23,22.07104833442195
89.0,5,87.0,15,26,25.38069888961463
89.0,5,87.0,15,24,23.587132593076422
89.0,5,87.0,8,7,7.6193011103853685
89.0,8,86.0,44,32,34.06433703461789
89.0,5,87.0,5,40,36.903494448073154
89.0,5,87.0,5,41,37.80027759634226
89.0,33,86.0,16,34,35.54825277596342
89.0,28,86.0,31,34,36.580421293272366
89.0,33,86.0,16,33,34.65146962769432
89.0,28,86.0,31,33,35.683638145003265
89.0,13,86.0,46,34,36.580421293272366
89.0,2,86.0,5,56,50.94237426518615
89.0,2,86.0,5,53,48.25202482037884
89.0,2,87.0,5,36,33.00671129980405
89.0,4,86.0,39,34,34.928951665578055
89.0,9,86.0,39,34,35.44503592423253
89.0,4,86.0,39,36,36.722517962116264
89.0,9,86.0,39,36,37.23860222077074
88.0,2,86.0,27,31,30.79356629653821
89.0,24,86.0,29,31,33.27077073807968
89.0,14,86.0,39,39,40.44503592423253
89.0,9,86.0,44,36,37.75468647942521
89.0,14,86.0,39,39,40.44503592423253
89.0,9,86.0,37,39,39.722517962116264
88.0,2,86.0,7,31,28.729229261920317
88.0,2,86.0,9,31,28.935662965382104
88.0,1,85.0,45,35,36.13538536903984
88.0,1,85.0,45,38,38.825734813847156
89.0,1,86.0,2,59,53.21985630306989
88.0,1,86.0,4,48,43.561675375571525
89.0,48,86.0,5,36,37.75468647942521
89.0,48,86.0,2,26,28.477204441541474
88.0,7,86.0,4,30,28.038879817113
88.0,7,86.0,4,29,27.142096668843894
88.0,2,86.0,39,30,31.135385369039845
88.0,2,86.0,14,30,28.554964075767472
88.0,2,86.0,39,36,36.51608425865447
88.0,2,86.0,14,36,33.93566296538211
88.0,6,86.0,4,30,27.935662965382104
88.0,6,85.0,45,30,32.16755388634879
88.0,5,85.0,45,25,27.58042129327237
88.0,11,85.0,37,22,24.683638145003265
87.0,2,85.0,7,20,18.86461463096016
88.0,45,85.0,9,26,28.890071848465055
88.0,45,85.0,11,25,28.199722403657738
88.0,45,85.0,11,24,27.302939255388633
88.0,45,85.0,27,26,30.74797517962116
88.0,40,84.0,42,46,49.71580666231222
88.0,35,84.0,42,46,49.199722403657745
88.0,40,85.0,42,27,32.67692684519921
88.0,35,85.0,42,27,32.16084258654474
88.0,35,85.0,52,25,31.399444807315476
88.0,30,85.0,52,25,30.883360548661003
88.0,35,84.0,52,44,48.438324624428475
88.0,30,84.0,52,44,47.922240365774
88.0,30,85.0,42,29,33.438324624428475
88.0,35,85.0,52,29,34.9865774003919
88.0,35,85.0,42,31,35.747975179621164
87.0,22,84.0,31,36,37.75468647942521
87.0,42,84.0,41,36,40.851192031352056
87.0,22,84.0,31,44,44.92895166557805
87.0,42,84.0,41,44,48.02545721750489
87.0,48,84.0,31,39,43.12867406923579
86.0,1,84.0,28,55,52.316361854996735
87.0,54,84.0,34,55,58.40615610711953
86.0,5,84.0,34,36,36.30965055519269
86.0,5,84.0,34,38,38.10321685173089
86.0,5,84.0,35,30,31.03216851730895
86.0,5,84.0,35,35,35.51608425865447
87.0,44,85.0,6,41,41.928951665578055
86.0,14,84.0,21,20,21.54825277596342
86.0,9,84.0,31,20,22.064337034617896
86.0,14,84.0,21,26,26.928951665578055
86.0,9,84.0,31,26,27.445035924232528
87.0,15,84.0,22,43,42.380698889614635
88.0,38,84.0,7,43,43.20643370346179
87.0,30,84.0,5,39,38.587132593076426
87.0,20,84.0,5,39,37.55496407576748
87.0,30,85.0,5,18,19.75468647942521
87.0,20,85.0,5,18,18.722517962116264
87.0,10,85.0,5,21,20.38069888961463
87.0,10,85.0,5,13,13.206433703461789
87.0,8,85.0,7,24,23.07104833442195
87.0,8,85.0,7,24,23.07104833442195
88.0,41,85.0,7,24,26.477204441541474
87.0,8,85.0,7,25,23.967831482691054
88.0,41,85.0,7,25,27.373987589810582
88.0,36,85.0,5,46,45.48391574134553
88.0,15,85.0,10,46,43.832446113651216
87.0,36,85.0,5,25,26.65146962769432
87.0,15,85.0,10,25,25.0
87.0,37,84.0,13,39,40.135385369039845
87.0,32,85.0,5,39,38.793566296538216
87.0,37,84.0,13,36,37.44503592423253
87.0,32,85.0,5,36,36.1032168517309
88.0,21,84.0,14,113,104.9490855649902
88.0,43,84.0,11,113,106.9102057478772
87.0,21,84.0,14,20,21.54825277596342
87.0,43,84.0,11,20,23.50937295885042
87.0,31,83.0,21,133,124.63943500979752
86.0,1,83.0,36,133,123.0911822338341
87.0,31,84.0,21,111,104.91020574787721
86.0,1,84.0,36,111,103.3619529719138
86.0,2,84.0,31,110,102.0523024167211
85.0,8,83.0,17,110,101.22656760287394
