buyable,buy_vol,sellable,sell_vol,passive_vol,true_vol
61.0,12,52.0,1,45,31.390925827396728
59.0,17,56.0,1,103,66.85089672902255
59.0,17,56.0,1,49,35.81620939529058
58.0,12,54.0,1,121,75.06937466746396
58.0,1,54.0,1,121,70.39125542063158
58.0,12,54.0,1,232,138.86289863124634
58.0,1,54.0,1,232,134.18477938441399
58.0,1,56.0,2,125,73.11540471695002
58.0,9,56.0,1,125,76.09238969220699
57.0,1,55.0,2,2,2.4252835678938522
57.0,9,55.0,1,2,5.402268543150818
59.0,24,55.0,1,104,70.40259813638568
59.0,24,55.0,1,160,102.58671833432994
59.0,9,56.0,1,155,93.33388265539142
58.0,9,55.0,1,17,14.023015024743033
58.0,2,54.0,2,41,25.264507987927466
58.0,2,55.0,2,45,27.563373716352057
57.0,3,54.0,1,18,12.046030049486069
57.0,3,54.0,1,12,8.597731456849182
58.0,15,54.0,1,36,27.494328642122955
58.0,15,54.0,1,21,18.873582160530738
57.0,16,53.0,1,9,12.402268543150818
57.0,3,55.0,1,9,6.873582160530739
56.0,16,52.0,1,27,22.74716432106148
56.0,3,54.0,1,27,17.2184779384414
58.0,18,53.0,18,58,48.64376150633525
58.0,18,52.0,18,78,60.138090148458204
58.0,3,52.0,24,199,125.85122632225742
58.0,3,52.0,24,166,106.88558406275453
58.0,3,53.0,25,7,15.930954925770898
58.0,13,54.0,1,60,40.4369558768828
58.0,13,53.0,1,134,82.96597185273774
57.0,8,53.0,16,91,62.5060009511119
56.0,8,52.0,16,23,23.425283567893853
55.0,2,53.0,3,36,22.81620939529058
57.0,2,54.0,3,15,10.74716432106148
58.0,20,54.0,6,7,15.080387789983192
58.0,15,54.0,1,7,10.827552111044671
58.0,20,54.0,6,21,23.126417839469262
58.0,15,54.0,1,21,18.873582160530738
59.0,20,53.0,1,38,30.770179345804515
58.0,20,53.0,1,29,25.597731456849182
57.0,3,53.0,19,23,22.574716432106147
57.0,8,53.0,10,23,20.873582160530738
58.0,3,54.0,19,54,40.39092582739673
58.0,8,54.0,10,54,38.68979155582132
58.0,18,54.0,1,60,42.56337371635206
58.0,18,54.0,1,21,20.149432864212294
57.0,9,52.0,24,55,45.64376150633525
57.0,9,52.0,24,39,36.44829859263689
56.0,2,54.0,5,140,83.43728547011766
55.0,2,52.0,5,23,16.195462913698364
58.0,3,55.0,12,15,15.0
55.0,5,53.0,9,15,14.574716432106149
58.0,3,54.0,12,11,12.701134271575409
55.0,5,52.0,9,11,12.275850703681556
55.0,5,52.0,5,24,18.04603004948607
55.0,5,52.0,5,8,8.850567135787704
55.0,5,53.0,1,9,7.724149296318443
55.0,5,53.0,1,21,14.620746481592215
55.0,6,52.0,1,17,12.747164321061476
55.0,6,52.0,1,22,15.620746481592217
55.0,3,53.0,11,26,20.896597185273773
55.0,3,53.0,11,51,35.264507987927466
57.0,9,53.0,17,46,37.49432864212296
56.0,3,53.0,17,46,34.94262723475984
57.0,9,53.0,17,42,35.195462913698364
56.0,3,53.0,17,42,32.64376150633525
56.0,1,52.0,15,66,44.735821605307386
55.0,1,51.0,15,171,105.0810469764529
55.0,1,52.0,10,148,89.73615119854225
55.0,1,52.0,10,61,39.735821605307386
56.0,8,53.0,4,73,47.05770235847501
56.0,8,53.0,4,116,71.77050893903936
56.0,7,52.0,1,132,79.26483758116231
56.0,7,53.0,1,125,75.2418225564193
55.0,13,51.0,7,99,65.40259813638568
55.0,13,51.0,7,104,68.27618029691641
55.0,9,53.0,1,152,91.60973335907299
55.0,9,53.0,1,152,91.60973335907299
55.0,9,53.0,1,128,77.81653898852544
55.0,9,53.0,1,128,77.81653898852544
55.0,10,53.0,2,173,104.52934556908978
55.0,10,53.0,2,176,106.25349486540823
56.0,15,52.0,7,119,77.74749391429633
56.0,15,52.0,7,128,82.91994180325166
56.0,4,52.0,6,103,63.44862818587174
56.0,4,53.0,6,65,41.60940376583813
56.0,9,53.0,1,66,42.184120197944274
56.0,9,53.0,1,70,44.48298592636887
56.0,3,53.0,5,62,39.03468733373198
56.0,3,53.0,5,75,46.5060009511119
56.0,3,52.0,1,139,81.58671833432994
56.0,10,52.0,1,137,83.41427044537463
55.0,10,52.0,6,19,17.724149296318444
56.0,10,52.0,7,147,91.71313617379921
55.0,7,52.0,7,25,20.321880753167626
54.0,7,51.0,7,19,16.873582160530738
55.0,5,52.0,5,24,18.04603004948607
55.0,5,52.0,5,29,20.91961221001681
56.0,10,51.0,13,52,39.666776531078284
56.0,10,51.0,15,47,37.64376150633525
55.0,8,52.0,6,28,22.04603004948607
56.0,8,53.0,6,44,31.241492963184434
55.0,8,52.0,7,74,48.90826949426272
55.0,8,52.0,7,78,51.20713522268731
56.0,5,52.0,10,49,34.54035869160902
56.0,5,53.0,10,38,28.2184779384414
55.0,13,51.0,11,37,31.47131361737992
55.0,13,51.0,11,46,36.64376150633525
56.0,12,52.0,4,120,75.77050893903937
56.0,7,54.0,9,56,38.98865728424591
57.0,6,54.0,5,126,77.09238969220699
58.0,7,55.0,2,126,76.24182255641928
56.0,6,54.0,5,32,23.069045074229102
57.0,7,55.0,2,32,22.2184779384414
58.0,13,53.0,11,97,65.95429954374879
57.0,13,53.0,11,28,26.29886572842459
57.0,7,53.0,5,44,30.390925827396728
57.0,7,53.0,5,35,25.2184779384414
56.0,12,52.0,7,28,24.17244788895533
59.0,12,55.0,7,38,29.91961221001681
57.0,13,53.0,12,33,29.597731456849182
57.0,13,53.0,12,53,41.09206009897214
58.0,31,54.0,10,115,83.52901597585493
58.0,31,54.0,10,103,76.63241879058116
58.0,14,53.0,12,39,33.47131361737992
58.0,14,53.0,12,52,40.94262723475984
57.0,6,54.0,8,34,25.49432864212295
56.0,6,53.0,8,19,16.873582160530738
58.0,12,53.0,10,53,39.81620939529058
58.0,12,53.0,10,48,36.94262723475984
56.0,12,53.0,8,49,36.666776531078284
57.0,13,53.0,10,94,63.80486667953649
57.0,13,53.0,10,58,43.11507512371517
57.0,5,52.0,9,71,46.75883663005042
57.0,5,53.0,9,26,20.896597185273773
57.0,5,54.0,5,28,20.344895777910658
56.0,5,53.0,5,37,25.51734366686599
57.0,17,53.0,15,39,36.02301502474303
57.0,17,53.0,15,42,37.747164321061476
58.0,18,53.0,15,88,64.60940376583812
58.0,18,53.0,15,82,61.161105173201236
57.0,16,54.0,22,61,51.218477938441396
58.0,16,55.0,22,44,41.44829859263689
57.0,8,55.0,2,46,30.689791555821323
58.0,8,56.0,2,26,19.195462913698364
58.0,36,55.0,20,26,38.758507036815566
58.0,36,55.0,20,34,43.35623849366475
59.0,47,54.0,26,58,64.37925351840778
58.0,47,54.0,26,32,49.43662628364794
58.0,2,54.0,26,86,61.33355306215657
58.0,2,55.0,26,54,42.94262723475984
57.0,3,54.0,26,42,36.47131361737992
57.0,3,54.0,26,48,39.91961221001681
57.0,4,55.0,5,59,37.735821605307386
57.0,4,55.0,5,63,40.03468733373197
57.0,2,54.0,16,17,17.42528356789385
57.0,2,54.0,16,31,25.47131361737992
57.0,10,54.0,5,25,20.747164321061476
58.0,10,54.0,5,45,32.241492963184434
57.0,11,54.0,5,21,18.873582160530738
58.0,11,54.0,5,40,29.793194370547546
57.0,10,54.0,15,31,28.44829859263689
59.0,10,56.0,15,35,30.74716432106148
57.0,17,53.0,18,38,36.724149296318444
58.0,17,54.0,18,37,36.149432864212294
58.0,25,55.0,3,36,32.59773145684918
58.0,25,55.0,3,34,31.448298592636885
57.0,27,54.0,3,41,36.32188075316762
57.0,6,54.0,5,54,35.712806580564354
57.0,16,54.0,5,53,39.39092582739673
57.0,16,54.0,5,45,34.793194370547546
57.0,16,54.0,10,48,38.64376150633525
56.0,16,53.0,10,29,27.724149296318444
57.0,12,54.0,12,38,32.04603004948607
57.0,17,54.0,7,49,38.3679108026537
57.0,17,54.0,2,34,27.620746481592214
57.0,18,54.0,2,34,28.046030049486067
57.0,17,54.0,2,50,36.81620939529058
57.0,18,54.0,2,50,37.24149296318443
57.0,5,54.0,23,80,57.88525446951968
57.0,6,54.0,27,77,58.2875230126705
57.0,1,53.0,27,96,67.08071738321804
57.0,1,53.0,27,100,69.37958311164263
57.0,5,54.0,26,61,48.24149296318443
57.0,5,54.0,26,52,43.0690450742291
57.0,5,53.0,26,88,63.758836630050425
56.0,5,53.0,26,36,33.87358216053074
56.0,5,53.0,27,30,30.850567135787706
56.0,5,53.0,27,35,33.724149296318444
56.0,6,53.0,32,44,41.44829859263689
57.0,7,53.0,32,99,73.48298592636887
57.0,12,54.0,26,71,56.96564225950287
57.0,7,53.0,31,87,66.16110517320124
57.0,12,53.0,26,79,61.563373716352054
57.0,12,54.0,26,52,46.04603004948606
57.0,7,53.0,32,78,61.41394085213976
56.0,7,53.0,32,27,32.10340281472622
56.0,7,53.0,31,34,35.701134271575405
56.0,7,53.0,31,58,49.49432864212295
57.0,12,54.0,25,27,31.252835678938524
58.0,12,54.0,25,86,65.16110517320124
57.0,12,54.0,10,53,39.81620939529058
57.0,12,54.0,10,65,46.712806580564354
57.0,34,54.0,8,49,46.02301502474303
56.0,34,53.0,8,30,35.10340281472623
57.0,44,53.0,8,83,69.81620939529058
57.0,44,54.0,8,49,50.275850703681556
57.0,39,54.0,3,44,43.149432864212294
57.0,39,54.0,3,44,43.149432864212294
56.0,39,53.0,5,39,41.12641783946926
57.0,39,54.0,5,52,48.59773145684918
58.0,44,54.0,2,64,56.34489577791066
57.0,10,53.0,30,56,49.195462913698364
58.0,46,53.0,31,65,70.10340281472622
57.0,46,53.0,31,32,51.13776055522335
56.0,2,54.0,26,97,67.6554338153242
57.0,2,55.0,26,82,59.03468733373198
57.0,3,54.0,32,96,70.05770235847501
57.0,7,54.0,32,96,71.75883663005042
57.0,3,54.0,32,56,47.0690450742291
57.0,7,54.0,32,56,48.77017934580451
58.0,14,55.0,23,41,39.29886572842459
58.0,31,55.0,28,41,48.655104222089335
59.0,14,56.0,23,51,45.04603004948607
59.0,31,56.0,28,51,54.40226854315082
58.0,54,55.0,6,38,47.35623849366475
58.0,54,55.0,6,28,41.60907417260327
57.0,5,55.0,6,44,29.965642259502875
57.0,6,54.0,39,44,44.42528356789386
57.0,5,55.0,6,43,29.390925827396728
57.0,6,54.0,39,43,43.850567135787706
57.0,6,54.0,36,45,43.724149296318444
57.0,6,54.0,31,45,41.59773145684918
57.0,6,54.0,36,62,53.49432864212296
57.0,6,54.0,31,62,51.3679108026537
58.0,39,55.0,31,47,56.781522061558604
58.0,39,55.0,31,47,56.781522061558604
57.0,51,54.0,5,27,39.333223468921716
58.0,51,55.0,5,112,88.18412019794428
57.0,30,54.0,56,107,98.06904507422911
58.0,30,55.0,56,97,92.32188075316762
58.0,57,55.0,46,90,95.52868638262008
58.0,57,54.0,46,152,131.16110517320124
58.0,53,54.0,46,149,127.7358216053074
58.0,53,54.0,47,109,105.17244788895533
58.0,54,54.0,42,109,103.47131361737992
58.0,53,55.0,47,38,64.36758120941884
58.0,54,55.0,42,38,62.66644693784343
58.0,73,55.0,48,39,73.87325256729588
58.0,73,55.0,48,35,71.57438683887129
58.0,55,54.0,48,106,104.72414929631844
58.0,21,56.0,8,35,32.44829859263689
58.0,25,56.0,3,29,28.574716432106147
57.0,25,55.0,3,78,56.73582160530739
57.0,1,54.0,67,74,71.44829859263689
57.0,1,54.0,67,87,78.91961221001681
57.0,1,55.0,3,76,45.379583111642646
57.0,1,55.0,3,75,44.80486667953649
58.0,61,55.0,3,70,67.44829859263689
58.0,62,55.0,3,67,66.14943286421229
59.0,62,56.0,3,102,86.26450798792746
59.0,57,56.0,3,95,80.11507512371517
59.0,57,56.0,3,99,82.41394085213976
59.0,65,56.0,3,97,84.66677653107828
58.0,40,56.0,3,76,61.96564225950288
59.0,40,57.0,3,248,160.8168685817603
58.0,18,55.0,9,94,65.5060009511119
58.0,18,56.0,9,90,63.207135222687306
58.0,29,55.0,63,98,95.44829859263689
59.0,29,55.0,63,57,71.88492487628483
58.0,1,56.0,47,37,41.678119246832374
58.0,1,56.0,47,27,35.9309549257709
59.0,29,57.0,32,35,46.05737276524016
59.0,28,57.0,37,35,47.75850703681557
59.0,29,56.0,32,64,62.724149296318444
59.0,28,56.0,37,64,64.42528356789386
59.0,27,57.0,32,86,74.517343666866
59.0,43,56.0,25,46,55.35623849366475
59.0,54,56.0,10,46,53.65510422208934
57.0,1,55.0,31,48,41.195462913698364
57.0,1,55.0,31,49,41.77017934580451
60.0,25,57.0,12,52,45.62074648159222
59.0,25,56.0,12,20,27.22982065419549
59.0,25,56.0,8,14,22.08038778998319
58.0,1,56.0,8,14,11.873582160530738
59.0,25,56.0,8,25,28.402268543150818
58.0,1,56.0,8,25,18.195462913698364
59.0,26,55.0,8,48,42.04603004948607
58.0,21,55.0,13,26,29.402268543150818
58.0,22,55.0,8,33,31.724149296318444
58.0,22,55.0,8,26,27.70113427157541
58.0,22,56.0,2,34,29.747164321061476
58.0,22,56.0,2,31,28.023015024743035
58.0,8,55.0,27,36,35.57471643210614
59.0,8,56.0,27,33,33.8505671357877
59.0,9,56.0,27,40,38.29886572842459
58.0,16,56.0,27,40,41.275850703681556
59.0,9,56.0,27,40,38.29886572842459
58.0,16,56.0,27,40,41.275850703681556
59.0,27,56.0,33,132,101.37958311164263
57.0,6,55.0,5,132,80.54068828484388
60.0,27,57.0,33,14,33.5630441231172
58.0,6,56.0,5,14,12.724149296318444
59.0,32,57.0,1,42,38.17244788895533
58.0,32,56.0,1,36,34.724149296318444
59.0,7,56.0,30,43,40.44829859263689
59.0,7,56.0,30,44,41.02301502474303
58.0,3,55.0,35,147,100.6440910995701
58.0,3,55.0,35,150,102.36824039588855
58.0,9,55.0,30,150,102.7935239637824
59.0,9,56.0,30,43,41.29886572842459
58.0,6,56.0,1,291,170.21946671814595
59.0,6,57.0,1,43,27.68979155582132
60.0,21,57.0,3,28,26.29886572842459
59.0,21,56.0,3,288,175.725138076023
61.0,28,58.0,2,137,91.49465823535782
60.0,9,57.0,15,137,88.94295682799469
60.0,29,57.0,20,12,27.735492012072534
60.0,29,56.0,20,110,84.05770235847501
61.0,34,58.0,9,34,37.82755211104467
61.0,34,58.0,9,14,26.333223468921716
60.0,1,57.0,7,93,56.85089672902256
59.0,1,57.0,7,81,49.95429954374879
60.0,28,58.0,1,92,65.20713522268731
59.0,28,57.0,1,78,57.16110517320124
59.0,1,57.0,32,38,35.873582160530745
59.0,1,57.0,32,10,19.781522061558604
59.0,1,57.0,17,24,21.44829859263689
60.0,1,58.0,17,27,23.172447888955332
60.0,3,57.0,26,19,23.252835678938524
60.0,3,57.0,26,31,30.149432864212297
59.0,1,57.0,8,38,25.666776531078288
59.0,1,57.0,8,50,32.563373716352054
59.0,1,56.0,8,82,50.95429954374878
60.0,29,56.0,13,82,64.9886572842459
58.0,1,56.0,8,46,30.26450798792747
59.0,29,56.0,13,46,44.298865728424595
60.0,29,57.0,18,70,60.2184779384414
59.0,29,56.0,18,61,55.04603004948607
60.0,39,57.0,8,146,103.89692677850863
60.0,39,57.0,8,150,106.19579250693322
60.0,37,57.0,13,89,72.41394085213977
59.0,37,56.0,13,47,48.275850703681556
59.0,42,56.0,8,43,45.97698497525697
59.0,42,56.0,8,43,45.97698497525697
60.0,42,56.0,49,198,152.4946582353578
60.0,42,56.0,49,191,148.4716432106148
60.0,37,57.0,8,128,92.70146386481026
60.0,37,57.0,8,137,97.8739117537656
59.0,44,56.0,5,44,46.12641783946926
59.0,44,56.0,5,44,46.12641783946926
59.0,6,57.0,3,191,113.5983906433189
59.0,6,56.0,3,156,93.48331551960372
58.0,3,56.0,5,37,24.666776531078284
58.0,3,56.0,5,34,22.94262723475984
59.0,10,55.0,46,172,122.66710612431314
59.0,10,56.0,46,139,103.70146386481025
59.0,9,57.0,3,127,78.09238969220699
60.0,9,58.0,3,139,84.98898687748076
60.0,34,57.0,30,128,100.78185165479346
60.0,34,57.0,30,117,94.45997090162584
59.0,14,56.0,45,42,49.229820654195485
56.0,14,53.0,45,15,33.712476987329495
60.0,5,57.0,11,43,31.51734366686599
61.0,18,59.0,1,43,32.793194370547546
60.0,5,56.0,11,39,29.2184779384414
61.0,18,58.0,1,39,30.494328642122955
60.0,14,57.0,5,22,20.724149296318444
60.0,14,57.0,5,23,21.29886572842459
59.0,15,56.0,5,31,26.321880753167626
59.0,15,56.0,5,50,37.24149296318443
59.0,30,56.0,5,55,46.49432864212295
59.0,30,56.0,5,51,44.195462913698364
59.0,30,56.0,10,25,31.379253518407783
58.0,30,55.0,10,75,60.11507512371517
59.0,41,56.0,11,91,74.41394085213976
59.0,41,56.0,11,85,70.96564225950287
59.0,41,55.0,67,84,94.20680562945245
59.0,47,55.0,68,81,95.45964130839099
59.0,42,55.0,68,88,97.35623849366476
59.0,42,55.0,68,90,98.50567135787705
59.0,37,57.0,5,94,71.88525446951968
58.0,37,56.0,5,58,51.195462913698364
58.0,28,55.0,10,71,56.96564225950287
58.0,28,55.0,10,71,56.96564225950287
58.0,15,55.0,46,31,43.758507036815566
58.0,15,54.0,46,22,38.58605914786023
59.0,5,56.0,6,27,20.195462913698364
59.0,5,56.0,6,24,18.47131361737992
60.0,5,56.0,12,74,49.75883663005042
60.0,5,56.0,11,98,63.126747432704114
59.0,5,56.0,11,26,21.747164321061476
60.0,5,56.0,11,101,64.85089672902257
61.0,5,57.0,6,112,69.04635964272093
61.0,7,57.0,15,112,73.7244788895533
61.0,5,58.0,6,15,13.298865728424591
61.0,7,58.0,15,15,17.97698497525697
61.0,23,59.0,5,31,29.724149296318444
60.0,5,58.0,10,31,24.195462913698364
60.0,23,58.0,5,25,26.275850703681556
59.0,5,57.0,10,25,20.747164321061476
60.0,30,56.0,40,27,45.287193419435646
60.0,30,56.0,40,23,42.98832769101105
60.0,25,57.0,9,25,28.82755211104467
60.0,25,57.0,9,25,28.82755211104467
59.0,25,56.0,10,27,30.402268543150818
59.0,30,56.0,10,26,31.95396995051393
58.0,31,55.0,33,21,39.287193419435646
59.0,21,55.0,48,52,59.22982065419549
59.0,21,55.0,35,52,53.70113427157541
59.0,21,55.0,48,49,57.50567135787705
59.0,21,55.0,35,49,51.97698497525697
60.0,27,57.0,25,63,58.32188075316762
60.0,27,57.0,25,40,45.10340281472622
59.0,32,56.0,20,15,30.735492012072534
59.0,32,55.0,10,44,43.1494328642123
59.0,37,56.0,10,22,32.63208919734631
60.0,38,56.0,5,52,48.17244788895533
59.0,5,57.0,5,39,26.666776531078284
59.0,5,57.0,5,43,28.96564225950288
59.0,1,57.0,8,62,39.45997090162583
58.0,1,56.0,8,25,18.195462913698364
58.0,18,56.0,4,37,30.620746481592214
59.0,18,56.0,4,56,41.54035869160902
58.0,3,56.0,3,36,23.241492963184434
58.0,3,55.0,3,64,39.33355306215657
59.0,31,55.0,8,64,53.3679108026537
59.0,31,55.0,8,71,57.39092582739673
59.0,36,56.0,3,32,34.97698497525697
59.0,5,56.0,1,49,30.712806580564354
59.0,13,56.0,28,27,32.95396995051394
59.0,11,56.0,33,27,34.22982065419549
59.0,13,56.0,28,37,38.70113427157541
59.0,11,56.0,33,37,39.97698497525697
60.0,11,57.0,28,163,110.26483758116233
59.0,11,56.0,28,12,23.48265633313401
59.0,9,56.0,38,30,37.22982065419549
59.0,9,56.0,38,27,35.50567135787705
60.0,26,57.0,8,73,56.41394085213977
59.0,26,55.0,8,150,100.66710612431314
58.0,4,56.0,5,55,35.4369558768828
58.0,4,56.0,5,70,44.05770235847501
59.0,6,56.0,34,223,145.17310707542504
59.0,6,56.0,39,207,138.10406200119593
58.0,9,56.0,6,68,45.45997090162583
58.0,9,56.0,6,68,45.45997090162583
58.0,9,56.0,1,33,23.218477938441396
58.0,9,56.0,1,35,24.367910802653697
58.0,9,56.0,4,56,37.712806580564354
58.0,17,56.0,1,44,32.94262723475984
59.0,17,57.0,1,231,140.41460003860948
59.0,1,57.0,25,164,105.31086763064839
58.0,7,56.0,24,164,107.43728547011764
59.0,29,57.0,4,183,119.20746481592217
59.0,14,57.0,4,206,126.04668923595577
59.0,23,57.0,7,108,74.82788170427952
59.0,23,57.0,7,116,79.4256131611287
59.0,23,57.0,4,117,78.7244788895533
59.0,32,57.0,2,33,33.42528356789385
59.0,32,57.0,2,30,31.701134271575413
58.0,3,56.0,27,34,32.29886572842459
59.0,3,56.0,27,75,55.86223944477665
60.0,34,57.0,6,53,47.47131361737992
60.0,34,57.0,6,61,52.0690450742291
59.0,34,57.0,3,34,35.275850703681556
59.0,32,57.0,3,34,34.42528356789385
60.0,20,57.0,31,45,47.55170140736311
60.0,20,57.0,31,39,44.10340281472622
60.0,20,57.0,36,39,46.22982065419549
60.0,3,57.0,41,19,29.632089197346307
60.0,3,57.0,41,48,46.29886572842459
60.0,5,58.0,3,40,26.390925827396728
60.0,5,58.0,3,38,25.241492963184434
60.0,9,57.0,35,28,34.804537086301636
60.0,9,57.0,35,26,33.65510422208934
61.0,13,58.0,27,82,64.1380901484582
61.0,13,58.0,40,66,60.47131361737992
61.0,7,58.0,40,54,51.02301502474303
61.0,7,58.0,40,53,50.44829859263689
60.0,2,58.0,35,22,28.379253518407783
60.0,8,57.0,27,29,31.55170140736311
61.0,8,58.0,27,56,47.0690450742291
60.0,3,58.0,32,41,38.44829859263689
61.0,36,57.0,30,63,64.27585070368156
60.0,3,58.0,13,40,29.793194370547546
60.0,3,58.0,13,50,35.54035869160902
60.0,3,58.0,5,45,29.264507987927466
59.0,3,57.0,44,33,38.95396995051393
59.0,3,57.0,44,53,50.44829859263689
59.0,4,57.0,29,54,45.06904507422911
59.0,4,57.0,29,50,42.77017934580451
59.0,7,57.0,29,42,39.44829859263689
59.0,1,56.0,26,66,49.41394085213976
59.0,1,56.0,29,66,50.689791555821316
59.0,2,57.0,24,46,37.49432864212296
58.0,2,56.0,24,20,22.55170140736311
58.0,33,55.0,24,29,40.90793990102786
58.0,5,56.0,3,35,23.51734366686599
59.0,26,57.0,8,27,29.97698497525697
58.0,26,56.0,8,39,36.87358216053074
58.0,1,56.0,6,45,28.839224420033613
58.0,26,56.0,3,101,70.37958311164263
59.0,26,56.0,3,126,84.74749391429633
60.0,29,57.0,9,67,54.666776531078284
58.0,29,56.0,9,52,46.04603004948607
59.0,7,55.0,36,53,48.747164321061476
59.0,7,55.0,36,56,50.47131361737992
59.0,2,56.0,3,56,34.31053803741354
58.0,2,56.0,3,46,28.56337371635206
59.0,2,56.0,53,16,32.58605914786024
59.0,2,56.0,35,21,27.804537086301636
60.0,10,57.0,32,25,32.22982065419549
60.0,15,56.0,35,44,46.55170140736311
60.0,16,56.0,32,45,46.275850703681556
60.0,10,56.0,40,57,54.02301502474304
58.0,1,56.0,30,35,33.29886572842459
58.0,1,56.0,25,35,31.172447888955332
58.0,1,56.0,30,35,33.29886572842459
58.0,1,56.0,25,35,31.172447888955332
59.0,25,56.0,25,30,38.50567135787705
59.0,25,56.0,25,26,36.206805629452454
58.0,6,55.0,76,50,63.609074172603265
58.0,6,55.0,76,44,60.16077557996638
58.0,1,56.0,20,24,22.724149296318444
58.0,1,55.0,20,54,39.96564225950288
58.0,1,55.0,19,51,37.816209395290585
57.0,1,55.0,19,25,22.873582160530738
58.0,17,56.0,3,33,27.47131361737992
58.0,2,56.0,2,34,21.24149296318443
58.0,2,56.0,5,18,13.321880753167626
58.0,2,55.0,5,38,24.81620939529058
58.0,2,56.0,2,16,10.896597185273773
58.0,2,55.0,71,27,46.5630441231172
58.0,2,55.0,76,27,48.68946196258646
59.0,33,56.0,3,54,46.344895777910665
58.0,20,55.0,38,24,38.45964130839097
59.0,34,56.0,6,29,33.678119246832374
58.0,34,55.0,6,55,48.62074648159222
58.0,13,54.0,70,84,83.57471643210614
59.0,30,56.0,3,84,62.31053803741354
58.0,13,55.0,5,86,57.08071738321805
59.0,13,56.0,5,182,112.25349486540823
58.0,5,55.0,58,16,35.98832769101106
58.0,6,55.0,75,36,55.13776055522335
58.0,6,56.0,5,33,23.64376150633525
58.0,11,55.0,75,29,53.241163369949575
58.0,20,55.0,30,208,140.80519627277135
58.0,20,55.0,30,210,141.95462913698364
58.0,29,55.0,56,16,45.344566184675806
58.0,29,55.0,56,23,49.367581209418844
58.0,19,55.0,71,25,52.6434319131004
58.0,19,55.0,71,32,56.66644693784343
57.0,24,54.0,72,140,121.2875230126705
58.0,23,55.0,65,29,54.09173050573728
58.0,23,54.0,65,96,92.59773145684917
57.0,13,55.0,26,66,54.51734366686598
58.0,13,55.0,26,99,73.48298592636887
58.0,20,55.0,4,93,63.655433815324194
57.0,20,55.0,4,49,38.3679108026537
57.0,5,55.0,56,48,53.52868638262008
57.0,5,55.0,56,58,59.275850703681556
57.0,8,55.0,27,55,46.49432864212295
58.0,8,56.0,27,35,35.0
58.0,13,56.0,4,19,18.149432864212297
58.0,13,56.0,4,26,22.17244788895533
58.0,13,55.0,40,35,42.65510422208934
58.0,13,55.0,36,35,40.95396995051394
58.0,13,55.0,40,23,35.75850703681557
58.0,13,55.0,36,23,34.05737276524016
58.0,3,55.0,25,47,38.91961221001681
58.0,3,56.0,25,14,19.95396995051393
58.0,10,55.0,35,22,31.781522061558604
58.0,7,55.0,41,18,30.758507036815566
58.0,2,55.0,46,18,30.758507036815566
57.0,2,54.0,41,39,40.70113427157541
58.0,2,55.0,41,16,27.48265633313401
58.0,2,55.0,40,20,29.35623849366475
58.0,2,55.0,45,20,31.482656333134013
58.0,2,55.0,40,20,29.35623849366475
58.0,2,55.0,45,20,31.482656333134013
58.0,33,55.0,34,46,54.9309549257709
58.0,33,55.0,34,42,52.6320891973463
57.0,5,55.0,10,73,48.333553062156575
57.0,5,55.0,10,69,46.03468733373198
57.0,5,55.0,31,67,53.816209395290585
57.0,5,55.0,31,60,49.79319437054755
58.0,8,55.0,44,26,37.05737276524016
58.0,8,55.0,44,27,37.6320891973463
57.0,2,55.0,6,98,59.724478889553296
57.0,2,55.0,6,81,49.95429954374879
58.0,39,55.0,15,80,68.94262723475984
58.0,14,55.0,45,84,73.36791080265368
58.0,14,55.0,45,114,90.60940376583812
58.0,9,55.0,31,100,74.48298592636885
59.0,9,56.0,31,34,36.55170140736311
58.0,3,56.0,20,30,27.023015024743035
58.0,3,55.0,42,30,36.379253518407786
58.0,3,55.0,43,30,36.804537086301636
57.0,3,55.0,33,40,38.29886572842459
58.0,3,55.0,33,36,36.0
58.0,25,55.0,8,28,30.126417839469262
58.0,40,55.0,6,29,36.229820654195485
59.0,35,54.0,61,44,66.11474553048032
58.0,35,54.0,61,28,56.919282616781956
57.0,8,55.0,6,29,22.620746481592214
