buyable,buy_vol,sellable,sell_vol,passive_vol,true_vol
71.0,2,64.0,6,72,58.38191558363562
78.0,5,67.0,5,13,12.361652292982921
72.0,3,68.0,2,3,3.425565138011387
71.0,1,68.0,3,9,7.936087154971533
72.0,3,69.0,3,8,7.574434861988613
73.0,3,68.0,3,8,7.574434861988613
72.0,1,67.0,2,86,68.33904677252744
70.0,5,65.0,1,86,68.97739447954453
72.0,2,65.0,8,5,6.063912845028467
70.0,3,65.0,8,5,6.276695414034161
70.0,3,67.0,1,8,7.148869723977226
71.0,2,67.0,1,26,21.10600091286905
73.0,2,67.0,6,12,11.148869723977226
71.0,3,67.0,8,28,24.382696326903208
71.0,1,67.0,8,20,17.659391740937373
77.0,5,68.0,2,20,17.233826602925983
73.0,4,68.0,3,19,16.446609171931676
73.0,3,69.0,6,19,16.872174309943066
72.0,3,68.0,5,27,22.957131188891825
71.0,1,68.0,2,21,17.169913757897515
71.0,3,67.0,5,21,18.233826602925983
72.0,3,67.0,4,24,20.38269632690321
72.0,4,68.0,4,15,13.510522016960145
71.0,4,67.0,3,27,22.744348619886132
71.0,3,68.0,3,42,34.33982751579503
71.0,8,68.0,5,42,35.829305498834884
70.0,1,66.0,11,278,221.39983664448553
71.0,5,67.0,1,30,24.893218343863357
71.0,6,67.0,8,20,18.72330458596584
70.0,6,66.0,3,8,8.212782569005693
70.0,12,66.0,6,23,21.93608715497153
70.0,1,66.0,5,50,40.637566963749485
70.0,10,65.0,5,41,35.46765320585197
69.0,3,65.0,5,59,48.14808898070963
69.0,8,64.0,8,59,49.85034953275518
68.0,6,64.0,3,22,19.233826602925983
68.0,11,64.0,7,23,21.93608715497153
69.0,11,64.0,6,65,54.78643668772671
68.0,7,64.0,10,32,28.808261464914597
67.0,1,64.0,6,25,21.16991375789752
67.0,1,64.0,5,25,20.957131188891825
67.0,1,64.0,5,20,17.02104403392029
67.0,6,64.0,5,81,66.10522016960145
68.0,5,64.0,11,33,29.38269632690321
67.0,5,64.0,12,37,32.74434861988613
67.0,5,64.0,10,30,26.808261464914597
67.0,5,64.0,5,30,25.74434861988613
68.0,21,64.0,1,22,22.0
67.0,13,65.0,10,37,34.02104403392029
68.0,9,64.0,13,38,34.595478895908904
67.0,3,64.0,3,70,56.38191558363562
67.0,34,64.0,2,51,47.808261464914594
67.0,5,64.0,1,17,14.659391740937373
66.0,2,64.0,3,34,27.82930549883489
67.0,37,64.0,3,41,40.7872174309943
67.0,11,64.0,15,42,38.595478895908904
67.0,11,64.0,5,42,36.46765320585197
67.0,21,64.0,3,41,37.382696326903215
67.0,26,64.0,3,30,29.787217430994303
67.0,25,65.0,4,25,25.851130276022772
66.0,18,64.0,2,22,21.574434861988614
66.0,5,64.0,9,34,29.744348619886132
67.0,10,64.0,15,33,31.297739447954452
68.0,22,64.0,15,30,31.489477983039855
66.0,3,64.0,5,37,30.829305498834888
67.0,28,64.0,1,37,35.29773944795445
67.0,27,64.0,1,37,35.08495687894876
66.0,5,64.0,2,56,45.57365411872102
67.0,12,64.0,22,54,49.74434861988613
67.0,12,64.0,27,38,38.2127825690057
67.0,4,64.0,10,78,64.38191558363562
66.0,2,64.0,20,72,61.36087154971533
67.0,18,64.0,28,48,47.574434861988614
66.0,13,64.0,11,48,42.89321834386335
66.0,4,64.0,22,28,27.57443486198861
66.0,27,64.0,6,20,22.766173397074017
66.0,11,64.0,6,20,19.36165229298292
67.0,9,65.0,6,27,24.44660917193168
66.0,1,64.0,24,38,35.23382660292599
66.0,1,64.0,4,33,27.042088067840584
66.0,34,64.0,2,28,29.702260552045544
66.0,21,64.0,2,34,31.659391740937373
66.0,21,64.0,3,33,31.08495687894876
66.0,22,64.0,9,32,31.787217430994307
66.0,2,64.0,9,34,29.10600091286905
67.0,38,64.0,11,34,37.191738535085406
66.0,2,64.0,9,30,25.95713118889182
67.0,38,64.0,11,30,34.04286881110818
66.0,2,64.0,11,28,24.808261464914597
67.0,2,65.0,10,39,33.25487063684628
67.0,5,65.0,8,39,33.46765320585197
67.0,2,65.0,8,39,32.82930549883489
67.0,5,65.0,8,43,36.616522929829195
67.0,2,65.0,8,43,35.97817522281212
67.0,37,65.0,5,18,23.106781656136643
68.0,42,64.0,10,50,50.425565138011386
66.0,7,64.0,3,23,20.233826602925983
67.0,39,64.0,6,27,30.830086242102485
67.0,44,64.0,11,25,31.383477070170805
67.0,35,64.0,11,22,27.106781656136643
67.0,40,64.0,6,27,31.04286881110818
67.0,40,64.0,4,33,35.34060825906263
67.0,40,64.0,8,25,29.89399908713095
67.0,35,64.0,5,77,69.12704494678934
67.0,18,64.0,2,77,64.87139356667548
67.0,35,64.0,5,76,68.33982751579504
67.0,18,64.0,2,76,64.08417613568116
66.0,5,64.0,8,67,55.50974127369255
66.0,45,64.0,2,52,50.93608715497153
66.0,2,64.0,17,68,57.573654118721024
66.0,40,64.0,38,68,70.12782569005694
66.0,7,64.0,13,16,16.851130276022772
66.0,52,64.0,7,44,47.1917385350854
66.0,45,64.0,5,42,43.702260552045544
66.0,12,64.0,2,81,66.74356787661853
66.0,5,64.0,2,84,67.61574218656159
67.0,28,64.0,14,62,57.744348619886125
67.0,18,64.0,5,36,33.23382660292599
67.0,18,64.0,3,40,35.95713118889182
67.0,33,64.0,3,38,37.574434861988614
67.0,33,64.0,17,47,47.63834770701708
67.0,38,64.0,1,55,51.595478895908904
67.0,41,64.0,1,55,52.23382660292599
67.0,41,64.0,3,60,56.595478895908904
66.0,22,64.0,2,40,36.595478895908904
66.0,6,64.0,3,39,32.616522929829195
66.0,8,64.0,13,41,36.74434861988613
66.0,3,64.0,30,40,38.510522016960145
66.0,5,64.0,28,41,39.297739447954456
66.0,7,64.0,33,41,40.7872174309943
66.0,17,64.0,23,46,44.723304585965835
66.0,17,64.0,23,48,46.297739447954456
66.0,12,64.0,12,37,34.23382660292599
66.0,17,64.0,2,37,33.16991375789752
66.0,29,64.0,7,35,35.2127825690057
67.0,3,64.0,49,40,42.55339082806832
66.0,12,64.0,5,58,49.27591467076657
66.0,2,64.0,20,45,40.10600091286905
67.0,40,64.0,3,61,57.16991375789752
67.0,41,64.0,3,59,55.8082614649146
66.0,1,64.0,3,62,49.658610997669776
66.0,36,64.0,2,39,38.7872174309943
67.0,22,64.0,39,83,78.31878348187475
67.0,27,64.0,27,83,76.82930549883488
67.0,37,64.0,27,85,80.53156605088044
67.0,37,64.0,29,66,66.0
68.0,37,65.0,29,38,43.95791193215942
68.0,42,65.0,22,38,43.532346794148026
68.0,37,65.0,29,49,52.617303673096785
68.0,42,65.0,22,49,52.1917385350854
68.0,42,65.0,27,63,64.27669541403417
68.0,42,65.0,29,65,66.27669541403415
68.0,32,65.0,2,110,93.8285247555673
67.0,22,65.0,2,40,36.595478895908904
67.0,12,65.0,2,41,35.25487063684628
67.0,5,65.0,2,41,33.76539265380642
67.0,5,65.0,3,50,41.06313210176087
67.0,5,65.0,3,52,42.63756696374949
67.0,5,65.0,2,51,41.637566963749485
67.0,5,65.0,3,27,22.957131188891825
67.0,35,65.0,2,27,29.127825690056937
67.0,22,64.0,48,27,36.149650467244825
67.0,27,64.0,43,27,36.149650467244825
69.0,15,65.0,44,69,66.87217430994306
67.0,5,65.0,21,30,29.148869723977224
67.0,5,65.0,1,29,24.10600091286905
67.0,3,64.0,48,35,38.404521104091096
67.0,2,64.0,48,35,38.191738535085406
68.0,18,65.0,35,78,72.68043577485767
68.0,18,65.0,35,77,71.89321834386337
67.0,32,65.0,12,49,47.93608715497153
67.0,22,65.0,7,56,50.25487063684627
68.0,37,66.0,27,53,55.34060825906263
68.0,57,65.0,34,56,63.44738991519927
68.0,57,65.0,34,51,59.511302760227736
68.0,22,65.0,32,52,52.42556513801139
66.0,7,64.0,10,22,20.93608715497153
66.0,2,64.0,10,67,55.29695870468686
66.0,35,64.0,2,69,62.19095779181781
66.0,15,64.0,9,78,66.50974127369255
66.0,5,64.0,9,78,64.38191558363562
66.0,10,64.0,14,28,27.148869723977224
66.0,5,64.0,9,33,28.957131188891825
67.0,19,64.0,30,21,26.957911932159416
66.0,51,64.0,15,26,34.51130276022774
66.0,18,64.0,8,32,30.72330458596584
66.0,11,64.0,1,29,25.382696326903208
66.0,4,64.0,20,62,53.91426237778364
66.0,21,64.0,9,49,44.95713118889182
66.0,1,64.0,24,57,50.19095779181781
66.0,3,64.0,4,56,45.57365411872102
66.0,2,64.0,9,17,15.72330458596584
66.0,25,64.0,4,22,23.489477983039855
66.0,2,64.0,4,23,19.38269632690321
67.0,14,64.0,42,61,59.93608715497153
67.0,14,64.0,42,61,59.93608715497153
67.0,34,64.0,41,42,49.02182477718788
68.0,34,65.0,31,55,57.12782569005694
68.0,44,65.0,19,55,56.702260552045544
68.0,49,65.0,3,27,32.31956422514234
68.0,47,65.0,2,30,34.04286881110818
68.0,48,64.0,40,22,36.04364955437577
67.0,2,64.0,25,60,52.97817522281211
66.0,7,64.0,3,25,21.808261464914597
68.0,43,65.0,7,35,38.191738535085406
67.0,40,64.0,5,16,22.17069450116511
67.0,45,64.0,9,19,26.44738991519927
66.0,20,64.0,2,20,20.425565138011386
67.0,49,64.0,4,32,36.468433949119564
67.0,53,64.0,4,32,37.31956422514234
67.0,12,64.0,32,7,14.872955053210658
67.0,12,64.0,27,7,13.809042208182191
67.0,12,64.0,32,18,23.532346794148033
66.0,2,64.0,27,18,20.34060825906263
67.0,33,64.0,29,25,32.87295505321066
67.0,38,64.0,29,25,33.93686789823913
67.0,2,65.0,5,46,37.701479808777954
68.0,37,65.0,5,46,45.14886972397723
68.0,42,64.0,8,57,55.510522016960145
67.0,37,64.0,13,20,26.383477070170805
67.0,40,64.0,8,28,32.25565138011387
68.0,47,65.0,1,73,67.68043577485767
67.0,32,64.0,48,28,39.06469358829606
67.0,32,64.0,48,36,45.362433036250515
67.0,2,65.0,22,62,53.91426237778364
67.0,5,64.0,45,62,59.44660917193168
67.0,45,64.0,4,24,29.319564225142337
67.0,2,65.0,22,69,59.424784394743796
68.0,50,65.0,21,69,69.42556513801138
68.0,45,65.0,31,72,72.85113027602279
67.0,32,65.0,2,27,28.489477983039855
67.0,12,65.0,4,26,23.872174309943066
67.0,10,65.0,4,26,23.44660917193168
67.0,10,65.0,4,27,24.233826602925987
67.0,5,65.0,4,30,25.531566050880436
67.0,5,65.0,4,35,29.46765320585197
67.0,5,65.0,5,41,34.403740360823505
67.0,25,65.0,6,25,26.27669541403416
67.0,2,65.0,6,22,19.02104403392029
68.0,46,65.0,6,21,27.5962596391765
68.0,38,66.0,2,24,27.404521104091096
68.0,38,66.0,2,27,29.766173397074017
68.0,21,66.0,4,22,22.63834770701708
68.0,15,65.0,32,22,27.319564225142337
67.0,3,64.0,43,21,26.319564225142337
67.0,3,64.0,42,22,26.89399908713095
68.0,4,64.0,37,58,54.38269632690321
68.0,19,65.0,32,39,41.55339082806832
68.0,19,65.0,37,39,42.617303673096785
68.0,19,65.0,32,49,49.425565138011386
68.0,19,65.0,37,49,50.48947798303985
67.0,1,65.0,15,60,50.637566963749485
67.0,1,64.0,36,68,61.403740360823505
67.0,2,64.0,24,68,59.06313210176088
67.0,1,65.0,36,34,34.63834770701708
67.0,2,65.0,24,34,32.297739447954456
67.0,2,65.0,19,33,30.44660917193168
67.0,2,65.0,9,33,28.318783481874743
67.0,2,65.0,2,45,36.27591467076657
67.0,2,64.0,41,45,44.574434861988614
67.0,9,64.0,32,50,48.08495687894876
67.0,2,64.0,37,48,46.08495687894876
67.0,10,64.0,37,50,49.361652292982924
67.0,2,64.0,42,55,52.659391740937366
67.0,2,65.0,1,56,44.722523842698244
67.0,7,65.0,1,56,45.786436687726706
67.0,7,64.0,8,72,59.87139356667547
67.0,12,64.0,1,72,59.445828428664086
67.0,7,64.0,6,68,56.29695870468686
67.0,7,64.0,1,68,55.23304585965839
67.0,13,64.0,35,34,36.97895596607971
66.0,1,64.0,25,48,43.318783481874746
66.0,1,64.0,27,38,35.87217430994306
66.0,1,64.0,22,38,34.808261464914594
66.0,1,64.0,12,41,35.04208806784058
66.0,1,64.0,2,38,30.552610084800726
66.0,1,64.0,2,39,31.339827515795033
67.0,7,64.0,34,93,81.93530641170393
67.0,10,64.0,38,93,83.4247843947438
67.0,1,64.0,43,107,93.5946981526413
68.0,40,65.0,4,107,93.5946981526413
68.0,40,64.0,4,127,109.33904677252744
66.0,4,64.0,16,26,24.723304585965842
66.0,4,64.0,6,26,22.595478895908904
66.0,4,64.0,16,27,25.510522016960145
66.0,4,64.0,6,27,23.38269632690321
66.0,4,64.0,4,37,30.829305498834888
66.0,27,64.0,5,38,36.723304585965835
66.0,5,64.0,7,39,33.25487063684628
66.0,5,64.0,5,41,34.403740360823505
66.0,5,64.0,11,54,45.91426237778365
67.0,42,64.0,9,52,51.7872174309943
66.0,15,64.0,2,29,26.446609171931676
67.0,47,64.0,4,26,31.319564225142337
68.0,41,64.0,4,78,70.97817522281211
68.0,46,64.0,4,78,72.04208806784058
67.0,38,64.0,4,41,41.2127825690057
67.0,38,64.0,4,43,42.78721743099431
66.0,26,64.0,2,27,27.212782569005697
66.0,6,64.0,7,30,26.38269632690321
66.0,5,64.0,7,29,25.382696326903208
66.0,5,64.0,6,38,32.25487063684628
66.0,5,64.0,6,37,31.467653205851967
66.0,30,64.0,2,41,39.08495687894876
66.0,10,64.0,5,41,35.46765320585197
66.0,5,64.0,3,41,33.97817522281211
67.0,1,64.0,2,74,58.89243760059576
66.0,4,64.0,40,45,44.78721743099431
66.0,5,64.0,26,48,44.382696326903215
66.0,9,64.0,18,43,39.595478895908904
66.0,4,64.0,3,42,34.552610084800726
67.0,38,64.0,7,48,47.361652292982924
67.0,35,64.0,10,53,51.297739447954456
66.0,32,64.0,2,41,39.510522016960145
67.0,40,65.0,4,89,79.42478439474378
67.0,27,65.0,1,89,76.0202632906527
67.0,40,65.0,4,86,77.06313210176087
67.0,27,65.0,1,86,73.65861099766978
67.0,22,65.0,1,84,71.0202632906527
67.0,22,65.0,3,82,69.87139356667547
67.0,22,65.0,5,82,70.29695870468686
67.0,33,65.0,7,35,36.06391284502847
67.0,18,65.0,7,36,33.65939174093737
67.0,8,65.0,7,36,31.53156605088044
67.0,8,65.0,6,37,32.10600091286905
67.0,1,65.0,3,30,24.467653205851967
67.0,1,65.0,5,32,26.46765320585197
67.0,1,65.0,5,31,25.680435774857663
67.0,1,64.0,7,76,61.530785307612845
67.0,1,64.0,3,77,61.46687246258438
67.0,6,65.0,3,30,25.531566050880436
67.0,1,65.0,3,30,24.467653205851967
68.0,13,66.0,3,45,38.82930549883489
67.0,13,65.0,6,97,80.40295961755591
68.0,45,65.0,6,100,89.57365411872102
68.0,40,65.0,7,99,87.93530641170395
67.0,27,65.0,3,69,60.701479808777954
67.0,22,65.0,3,70,60.424784394743796
67.0,22,65.0,7,78,67.57365411872102
67.0,22,65.0,5,77,66.36087154971533
67.0,27,65.0,8,79,69.63756696374949
67.0,7,65.0,8,79,65.38191558363562
67.0,2,65.0,8,53,43.85034953275518
68.0,27,66.0,2,48,43.95713118889182
68.0,31,65.0,37,53,56.1917385350854
66.0,5,64.0,18,35,32.446609171931684
66.0,9,64.0,18,44,40.38269632690321
66.0,3,64.0,22,38,35.23382660292599
66.0,3,64.0,22,39,36.02104403392029
66.0,3,64.0,32,33,33.425565138011386
67.0,35,64.0,25,34,39.53234679414803
67.0,42,64.0,37,50,56.17069450116511
67.0,42,64.0,32,62,64.55339082806832
67.0,41,64.0,32,83,80.87217430994306
67.0,41,64.0,27,81,78.23382660292599
67.0,41,64.0,32,102,95.82930549883488
66.0,24,64.0,7,55,49.89321834386335
66.0,27,64.0,7,54,49.74434861988613
67.0,12,64.0,38,44,45.27669541403416
67.0,10,64.0,20,110,92.97739447954451
67.0,22,64.0,30,89,81.12704494678934
67.0,13,64.0,37,99,88.57365411872102
67.0,12,64.0,42,106,94.93530641170393
68.0,13,64.0,37,45,46.06391284502847
66.0,13,64.0,5,46,40.04208806784058
66.0,20,64.0,2,24,23.574434861988614
67.0,40,64.0,4,25,29.04286881110818
67.0,40,64.0,3,26,29.617303673096792
67.0,37,64.0,9,25,29.468433949119564
67.0,30,64.0,18,26,30.681216518125257
67.0,42,64.0,7,27,31.681216518125257
67.0,42,64.0,5,28,32.04286881110817
66.0,30,64.0,2,36,35.14886972397723
67.0,29,64.0,39,27,35.72408532923343
66.0,2,64.0,26,30,29.574434861988614
66.0,19,64.0,15,43,41.08495687894876
66.0,9,64.0,10,56,48.12704494678934
66.0,7,64.0,8,82,67.74356787661854
66.0,37,64.0,4,50,48.08495687894876
66.0,32,64.0,4,46,43.87217430994306
67.0,37,64.0,47,61,65.89399908713095
67.0,37,64.0,49,59,64.74512936315372
66.0,30,64.0,2,47,43.8082614649146
67.0,32,64.0,49,53,58.95791193215942
67.0,37,64.0,49,52,59.23460734619358
66.0,30,64.0,2,52,47.74434861988613
66.0,2,64.0,40,35,36.489477983039855
66.0,2,64.0,36,34,34.85113027602277
66.0,2,64.0,36,38,38.0
66.0,2,64.0,36,41,40.361652292982924
66.0,10,64.0,21,29,29.425565138011386
66.0,10,64.0,21,33,32.574434861988614
67.0,15,65.0,21,28,29.702260552045544
66.0,15,64.0,5,20,20.0
66.0,7,64.0,7,14,14.0
67.0,50,64.0,5,29,34.532346794148026
67.0,47,64.0,6,30,34.89399908713095
67.0,47,64.0,8,28,33.74512936315372
67.0,32,64.0,33,57,58.702260552045544
67.0,37,64.0,38,58,61.617303673096785
67.0,37,64.0,43,56,61.10678165613664
67.0,21,65.0,20,36,37.06391284502847
67.0,26,65.0,3,36,34.510522016960145
67.0,26,65.0,3,34,32.93608715497153
67.0,31,65.0,2,37,36.14886972397723
67.0,33,65.0,2,48,45.23382660292599
67.0,38,65.0,2,63,58.10600091286905
67.0,38,65.0,2,71,64.4037403608235
67.0,37,65.0,2,70,63.403740360823505
66.0,20,64.0,16,95,82.44582842866409
66.0,20,64.0,15,86,75.14808898070963
66.0,20,64.0,10,84,72.50974127369254
66.0,20,64.0,9,106,89.6157421865616
66.0,15,64.0,9,140,115.31722199533957
66.0,10,64.0,8,89,73.89243760059576
66.0,10,64.0,8,98,80.97739447954451
66.0,27,64.0,1,66,57.91426237778365
66.0,22,64.0,1,65,56.06313210176087
66.0,22,64.0,1,66,56.85034953275518
66.0,5,64.0,5,40,33.616522929829195
66.0,2,64.0,1,50,39.99921925673241
66.0,2,64.0,1,48,38.424784394743796
66.0,30,64.0,25,68,65.23382660292599
67.0,60,64.0,28,23,36.83086698537008
66.0,3,64.0,21,22,22.425565138011386
66.0,8,64.0,21,22,23.489477983039855
67.0,8,64.0,15,42,37.95713118889182
66.0,8,64.0,2,18,16.297739447954452
66.0,8,64.0,3,16,14.936087154971533
67.0,2,64.0,2,37,29.978175222812112
67.0,2,64.0,3,37,30.19095779181781
67.0,2,65.0,2,20,16.595478895908904
67.0,13,65.0,2,48,40.97817522281211
68.0,44,64.0,2,47,46.78721743099431
67.0,2,65.0,2,33,26.82930549883489
68.0,44,64.0,3,50,49.361652292982924
68.0,49,64.0,2,51,51.0
67.0,5,64.0,2,53,43.2120018257381
67.0,13,65.0,2,44,37.829305498834884
67.0,8,64.0,2,51,42.27591467076657
67.0,5,65.0,9,32,28.16991375789752
67.0,7,64.0,2,56,45.9992192567324
67.0,8,64.0,2,53,43.85034953275518
67.0,7,64.0,4,50,41.701479808777954
67.0,5,65.0,14,27,25.297739447954456
67.0,6,65.0,2,32,26.893218343863357
67.0,9,65.0,2,33,28.318783481874743
67.0,5,65.0,2,33,27.46765320585197
68.0,9,65.0,44,23,29.383477070170805
67.0,47,64.0,10,32,37.31956422514234
67.0,15,64.0,2,43,37.467653205851974
