buyable,buy_vol,sellable,sell_vol,passive_vol,true_vol
68.0,8,64.0,9,37,33.89295711758746
68.0,8,66.0,1,37,32.65013996462244
69.0,2,66.0,5,20,17.980422126431844
68.0,5,66.0,5,27,24.359013549949335
68.0,5,66.0,3,27,24.04830926170808
69.0,5,66.0,5,25,22.66971783819059
69.0,5,66.0,3,25,22.359013549949335
68.0,5,65.0,7,17,16.223239279396864
69.0,5,65.0,7,26,23.825069982311216
69.0,5,65.0,12,28,26.2911264146731
69.0,5,65.0,12,33,30.514365694069966
69.0,5,66.0,12,20,19.53394356763812
68.0,1,66.0,12,20,18.912534991155606
70.0,5,67.0,12,18,17.844647855879373
69.0,1,67.0,12,18,17.223239279396864
69.0,1,66.0,22,26,25.53394356763812
69.0,1,66.0,22,27,26.37859142351749
71.0,28,67.0,22,34,36.485634305930034
71.0,28,67.0,22,49,49.15535214412063
70.0,1,67.0,22,40,37.35901354994933
70.0,28,66.0,22,18,22.971268611860072
69.0,2,66.0,22,36,34.135774270552474
69.0,2,66.0,32,43,41.601830702914356
70.0,41,66.0,40,34,41.30155077366948
70.0,45,66.0,5,43,44.08746500884439
69.0,43,66.0,5,15,20.1266207559807
69.0,35,65.0,12,50,49.53394356763812
69.0,30,66.0,2,50,47.20366140582871
69.0,15,66.0,2,49,44.028731388139924
69.0,5,65.0,44,49,49.0
69.0,10,65.0,38,50,49.689295711758746
68.0,10,66.0,12,18,18.62140857648251
69.0,33,65.0,13,50,49.37859142351749
69.0,27,65.0,33,50,51.55352144120627
69.0,33,65.0,13,48,47.689295711758746
69.0,27,65.0,33,48,49.864225729447526
69.0,27,66.0,43,29,35.36943790894571
69.0,32,66.0,33,29,34.59267718834258
69.0,32,66.0,38,30,36.214085764825086
69.0,22,65.0,43,51,53.17493001768878
69.0,27,65.0,43,51,53.951690738291916
69.0,22,66.0,43,32,37.126620755980696
69.0,27,66.0,43,32,37.90338147658383
69.0,22,66.0,43,32,37.126620755980696
69.0,32,66.0,33,32,37.126620755980696
69.0,7,65.0,48,70,67.66971783819059
69.0,7,65.0,48,70,67.66971783819059
70.0,47,65.0,49,78,80.79633859417129
70.0,47,65.0,49,82,84.17493001768878
69.0,3,66.0,42,52,50.91253499115561
69.0,8,66.0,42,52,51.689295711758746
69.0,1,65.0,49,85,79.56267495577804
68.0,45,65.0,6,38,40.01957787356815
68.0,21,66.0,2,38,35.669717838190586
68.0,45,65.0,6,94,87.31985780281302
68.0,21,66.0,2,94,82.96999776743546
68.0,6,66.0,3,95,81.63971560562605
68.0,2,66.0,6,95,81.48436346150542
68.0,6,66.0,3,82,70.6592934791942
68.0,2,66.0,6,82,70.50394133507358
68.0,33,65.0,24,38,40.951690738291916
68.0,28,66.0,2,38,36.75718284703498
68.0,23,66.0,2,56,51.18408353226055
68.0,25,66.0,5,56,51.960844252863694
68.0,33,65.0,39,56,58.485634305930034
68.0,38,65.0,39,41,46.59267718834258
66.0,20,64.0,18,41,40.53394356763812
69.0,38,66.0,39,52,55.88380360301568
67.0,20,65.0,18,52,49.82506998231122
67.0,16,65.0,1,41,37.27154854110494
67.0,22,65.0,1,41,38.203661405828704
67.0,47,64.0,3,52,51.689295711758746
67.0,52,64.0,4,52,52.62140857648251
66.0,5,64.0,4,53,46.1645056586924
67.0,47,64.0,1,55,53.91253499115561
67.0,52,64.0,1,55,54.689295711758746
66.0,5,64.0,1,51,44.00915351457177
67.0,52,64.0,2,51,51.46605643236188
66.0,5,64.0,1,52,44.853801370451144
67.0,52,64.0,2,52,52.310704288241254
67.0,47,64.0,10,41,43.485634305930034
67.0,7,65.0,15,34,32.135774270552474
67.0,3,65.0,15,46,41.65013996462243
67.0,13,65.0,15,32,31.37859142351749
68.0,3,65.0,15,66,58.54309708220989
68.0,8,65.0,15,66,59.319857802813026
68.0,8,65.0,30,76,70.09661852341615
68.0,8,65.0,30,85,77.69844922633051
67.0,8,65.0,5,60,52.69844922633052
67.0,8,64.0,45,60,58.91253499115561
67.0,8,65.0,5,59,51.853801370451144
67.0,8,64.0,45,59,58.06788713527624
67.0,2,64.0,22,36,34.135774270552474
67.0,2,65.0,22,24,24.0
67.0,33,64.0,9,23,25.951690738291916
67.0,36,64.0,9,23,26.417747170653797
67.0,33,64.0,9,25,27.64098645005066
67.0,36,64.0,9,25,28.107042882412543
68.0,10,66.0,15,46,42.73760497346682
67.0,3,65.0,15,51,45.8733792440193
67.0,5,65.0,15,51,46.18408353226055
67.0,5,65.0,30,63,58.65013996462244
67.0,8,65.0,30,62,58.27154854110495
67.0,8,65.0,32,48,46.75718284703498
68.0,38,64.0,35,61,62.864225729447526
67.0,30,65.0,13,22,25.26239502653317
67.0,25,65.0,8,30,30.46605643236188
67.0,25,65.0,7,43,41.2911264146731
67.0,25,65.0,7,45,42.98042212643185
68.0,34,65.0,5,58,55.048309261708084
67.0,2,64.0,33,58,54.426900685225576
68.0,35,64.0,35,61,62.398169297085644
68.0,40,64.0,35,62,64.01957787356815
68.0,45,65.0,36,56,59.88380360301568
68.0,35,65.0,42,53,56.72845145889505
68.0,35,65.0,42,16,25.476480791358263
68.0,2,65.0,40,37,37.776760720603136
68.0,8,65.0,25,37,36.37859142351749
68.0,10,65.0,25,45,43.44647855879373
67.0,3,65.0,33,26,27.55352144120627
67.0,3,65.0,33,26,27.55352144120627
67.0,3,65.0,38,28,30.019577873568153
68.0,40,65.0,43,28,36.5443679266345
67.0,2,65.0,41,24,26.951690738291916
68.0,35,65.0,43,24,32.389015782513866
68.0,40,65.0,43,24,33.16577650311701
68.0,39,65.0,48,25,34.63183293547889
68.0,39,65.0,48,26,35.47648079135826
68.0,39,65.0,47,33,41.233663638393246
68.0,29,65.0,47,30,37.146198629548856
68.0,29,64.0,47,60,62.485634305930034
67.0,33,64.0,46,25,33.38901578251387
67.0,16,65.0,4,25,24.223239279396864
67.0,33,64.0,46,36,42.680142197186974
67.0,16,65.0,4,36,33.514365694069966
67.0,10,65.0,5,38,34.42690068522557
67.0,5,65.0,5,44,38.71802709989867
68.0,44,65.0,5,40,41.398169297085644
68.0,32,64.0,17,206,181.6097133730615
68.0,37,64.0,17,206,182.38647409366465
68.0,32,64.0,33,201,179.87210839959468
68.0,32,64.0,38,201,180.64886912019782
67.0,32,64.0,33,168,151.99872915557538
67.0,32,64.0,38,168,152.7754898761785
67.0,12,64.0,42,172,153.66844699376597
67.0,4,64.0,47,172,153.2023905614041
67.0,5,65.0,2,157,133.6971783819059
68.0,46,65.0,2,157,140.0666162908516
67.0,5,65.0,2,157,133.6971783819059
68.0,46,65.0,2,157,140.0666162908516
68.0,45,65.0,5,174,154.7363341290422
68.0,45,65.0,8,193,171.25069982311217
67.0,20,65.0,1,61,54.78591423517491
66.0,1,64.0,36,58,54.73760497346683
66.0,1,64.0,31,58,53.960844252863694
66.0,1,64.0,36,57,53.89295711758746
66.0,1,64.0,31,57,53.11619639698432
66.0,1,64.0,30,74,67.31985780281303
66.0,1,64.0,30,74,67.31985780281303
66.0,1,64.0,25,77,69.077040649848
66.0,6,64.0,20,77,69.077040649848
66.0,7,64.0,15,76,67.61098421748612
67.0,37,64.0,36,59,61.17493001768878
66.0,12,64.0,9,59,53.09661852341616
66.0,4,64.0,6,21,19.291126414673098
66.0,42,64.0,7,28,31.26239502653317
66.0,32,64.0,7,28,29.7088735853269
66.0,42,64.0,4,54,52.75718284703498
66.0,42,64.0,4,54,52.75718284703498
66.0,27,64.0,2,51,47.582252829346196
66.0,27,64.0,4,51,47.89295711758746
66.0,27,64.0,2,34,33.223239279396864
66.0,27,64.0,4,34,33.53394356763812
67.0,37,64.0,34,23,30.456902917790106
67.0,37,64.0,22,44,46.33028216180941
66.0,4,64.0,10,44,39.33943567638118
67.0,37,64.0,22,39,42.10704288241254
66.0,4,64.0,10,39,35.116196396984314
67.0,18,64.0,30,26,29.417747170653797
66.0,6,64.0,25,26,26.776760720603136
67.0,18,64.0,30,25,28.573099314774424
66.0,6,64.0,25,25,25.932112864723763
66.0,6,64.0,20,26,26.0
66.0,6,64.0,20,34,32.75718284703498
66.0,7,64.0,20,37,35.44647855879373
67.0,30,65.0,2,27,27.776760720603136
66.0,30,64.0,2,49,46.35901354994934
66.0,2,64.0,25,29,28.689295711758746
66.0,3,64.0,10,29,26.514365694069962
66.0,3,64.0,5,35,30.805492108743064
66.0,2,64.0,5,41,35.71802709989867
67.0,48,64.0,1,41,42.24281715296502
66.0,2,64.0,5,39,34.028731388139924
67.0,48,64.0,1,39,40.55352144120627
66.0,5,64.0,1,47,40.63056209105428
66.0,6,64.0,2,47,40.941266379295534
67.0,47,64.0,1,39,40.398169297085644
67.0,47,64.0,5,39,41.01957787356815
66.0,29,64.0,2,23,24.242817152965017
66.0,24,64.0,3,32,31.223239279396864
66.0,21,64.0,3,32,30.757182847034983
66.0,43,64.0,10,50,50.46605643236188
66.0,24,64.0,22,50,49.37859142351749
66.0,43,64.0,10,55,54.689295711758746
66.0,24,64.0,22,55,53.601830702914356
66.0,10,64.0,17,37,35.44647855879373
66.0,5,64.0,17,37,34.66971783819059
66.0,6,64.0,17,41,38.203661405828704
66.0,2,64.0,28,36,35.06788713527624
66.0,5,64.0,8,36,32.426900685225576
66.0,2,64.0,28,27,27.46605643236188
66.0,5,64.0,8,27,24.825069982311216
66.0,2,64.0,37,39,39.0
66.0,3,64.0,15,39,35.73760497346682
66.0,2,64.0,37,44,43.223239279396864
66.0,3,64.0,15,44,39.96084425286369
67.0,9,64.0,36,25,28.107042882412543
67.0,20,64.0,38,32,36.039155747136306
67.0,35,64.0,33,32,37.59267718834258
67.0,20,64.0,38,33,36.88380360301568
67.0,35,64.0,33,33,38.43732504422195
67.0,39,64.0,33,36,41.59267718834258
67.0,38,64.0,33,35,40.59267718834258
67.0,38,64.0,33,32,38.05873362070446
67.0,31,65.0,2,31,31.310704288241254
66.0,31,64.0,2,20,22.019577873568153
66.0,1,64.0,2,23,19.892957117587454
67.0,12,64.0,37,41,42.24281715296502
67.0,5,64.0,44,38,39.7088735853269
67.0,12,64.0,32,38,38.93211286472376
