buyable,buy_vol,sellable,sell_vol,passive_vol,true_vol
70.0,5,68.0,1,17,11.607639869547253
74.0,13,71.0,41,191,123.84060564799758
74.0,13,71.0,41,187,121.80146387725311
74.0,14,71.0,41,186,121.7818929918809
74.0,14,71.0,41,181,119.23296577845032
73.0,1,71.0,42,188,116.91888918948649
73.0,8,71.0,36,188,117.40910374680038
73.0,1,71.0,42,188,116.91888918948649
73.0,8,71.0,36,188,117.40910374680038
73.0,6,71.0,36,194,119.48738728828928
73.0,6,71.0,36,191,117.95803096023094
73.0,6,71.0,34,187,114.93846007485871
69.0,5,67.0,16,158,90.84060564799758
70.0,1,68.0,23,139,82.62532590890308
73.0,1,71.0,32,17,24.843432917022184
73.0,6,71.0,22,17,22.39236013045275
73.0,11,71.0,1,39,25.76420695252507
73.0,11,71.0,1,42,27.29356328058341
74.0,16,71.0,15,53,42.2152797390945
74.0,18,71.0,16,53,43.685923411036164
74.0,5,72.0,6,34,22.725065181780614
74.0,19,72.0,1,34,27.13699619760559
73.0,7,71.0,3,28,19.176137968350048
74.0,14,71.0,20,34,34.0
74.0,14,71.0,18,34,33.01957088537223
75.0,14,71.0,13,62,44.84249049401398
74.0,14,71.0,13,48,37.70549429640839
74.0,22,71.0,5,24,25.47064367194166
74.0,22,71.0,5,23,24.960858229255543
74.0,15,71.0,5,15,17.451072786569434
74.0,10,71.0,10,22,21.01957088537223
74.0,10,71.0,10,41,30.70549429640839
74.0,5,71.0,26,28,29.47064367194166
75.0,16,71.0,5,51,36.29356328058341
75.0,16,72.0,5,48,34.76420695252507
74.0,5,71.0,26,48,39.66635252566393
74.0,5,71.0,26,46,38.64678164029171
75.0,5,72.0,21,34,30.07828354148891
74.0,5,72.0,16,34,27.62721075491948
74.0,5,72.0,12,26,21.588068984175024
75.0,5,73.0,5,26,18.15656708297782
75.0,11,72.0,5,54,35.37184682207232
76.0,8,73.0,6,54,34.391417707444546
74.0,11,71.0,5,31,23.646781640291707
75.0,8,72.0,6,31,22.66635252566393
74.0,3,72.0,11,32,23.176137968350048
74.0,2,72.0,11,32,22.68592341103616
74.0,5,72.0,2,8,7.509785442686114
75.0,21,71.0,6,8,17.31407658896384
74.0,1,71.0,11,33,22.705494296408386
74.0,21,71.0,6,90,59.11648288922516
74.0,17,71.0,6,90,57.15562465996962
74.0,21,71.0,6,87,57.58712656116682
74.0,17,71.0,6,87,55.62626833191128
74.0,16,71.0,4,57,38.862061379386205
74.0,16,71.0,4,58,39.37184682207232
74.0,5,72.0,9,37,25.725065181780618
74.0,6,72.0,8,37,25.725065181780614
74.0,5,72.0,9,41,27.764206952525072
74.0,6,72.0,8,41,27.764206952525072
74.0,6,71.0,26,43,37.60763986954725
74.0,6,71.0,16,43,32.70549429640839
74.0,23,71.0,1,28,26.039141770744457
74.0,15,71.0,1,28,22.117425312233365
74.0,23,71.0,1,28,26.039141770744457
74.0,15,71.0,1,28,22.117425312233365
74.0,12,71.0,1,21,17.078283541488908
74.0,12,72.0,1,21,17.078283541488908
73.0,12,71.0,1,42,27.783777837897297
73.0,22,71.0,1,17,19.941287343883317
74.0,14,71.0,16,21,25.411931015824976
73.0,1,71.0,12,21,17.078283541488908
73.0,5,71.0,1,12,9.058712656116683
73.0,5,71.0,1,13,9.568498098802795
73.0,26,71.0,1,18,22.411931015824976
73.0,26,71.0,1,19,22.921716458511092
74.0,6,71.0,12,37,27.685923411036164
74.0,6,71.0,12,23,20.548927213430566
73.0,10,71.0,6,19,17.52935632805834
73.0,3,71.0,6,52,30.920774035502888
73.0,8,71.0,6,52,33.37184682207232
73.0,3,71.0,6,49,29.391417707444546
73.0,8,71.0,6,49,31.84249049401398
74.0,11,71.0,31,19,30.274934818219386
75.0,11,72.0,31,58,50.156567082977816
73.0,6,71.0,1,25,16.176137968350048
73.0,25,71.0,6,138,85.54704236741416
74.0,17,71.0,10,31,29.039141770744454
73.0,42,71.0,2,26,34.82386203164995
73.0,22,71.0,10,26,28.941287343883317
74.0,35,71.0,4,47,43.078283541488915
74.0,42,72.0,1,19,30.765149375533273
74.0,42,71.0,1,55,49.117425312233365
73.0,41,71.0,2,59,51.156567082977816
73.0,41,71.0,2,63,53.195708853722266
73.0,1,71.0,6,12,9.548927213430568
73.0,11,71.0,2,41,27.273992395211184
73.0,11,71.0,2,45,29.31313416595564
73.0,10,71.0,21,38,34.5684980988028
74.0,32,71.0,9,38,39.47064367194166
73.0,10,71.0,21,31,31.0
74.0,32,71.0,9,31,35.90214557313886
74.0,36,71.0,4,35,37.45107278656943
74.0,32,72.0,2,35,34.50978544268611
73.0,32,71.0,2,35,34.50978544268611
73.0,22,71.0,5,31,29.039141770744454
73.0,17,71.0,6,31,27.078283541488908
73.0,22,71.0,5,57,42.29356328058341
73.0,17,71.0,6,57,40.33270505132786
73.0,12,71.0,6,69,43.999057576991795
73.0,6,71.0,6,69,41.05777023310848
73.0,12,71.0,6,70,44.50884301967791
73.0,6,71.0,6,70,41.567555675794594
74.0,27,71.0,4,65,48.33270505132786
73.0,27,71.0,4,36,33.54892721343057
73.0,2,71.0,4,41,23.84249049401398
73.0,3,71.0,4,41,24.332705051327867
74.0,27,72.0,11,208,124.66352525663933
73.0,5,71.0,6,208,111.42773220916439
73.0,28,71.0,11,49,44.09785442686113
73.0,28,71.0,11,50,44.60763986954725
74.0,34,71.0,13,44,45.47064367194166
74.0,44,71.0,13,44,50.372789245080526
74.0,34,71.0,13,46,46.490214557313884
74.0,44,71.0,13,46,51.392360130452744
74.0,28,71.0,2,82,56.50884301967791
74.0,24,71.0,7,82,56.9990575769918
73.0,28,71.0,2,35,32.54892721343057
73.0,24,71.0,7,35,33.03914177074445
73.0,19,71.0,2,39,30.176137968350048
73.0,19,71.0,7,42,34.156567082977816
