buyable,buy_vol,sellable,sell_vol,passive_vol,true_vol
60.0,25,58.0,8,24,28.237486016655716
71.0,15,64.0,2,35,26.52502796668857
66.0,1,64.0,3,75,41.57094364638269
69.0,1,66.0,3,26,15.641700848174919
67.0,8,64.0,2,14,12.116672881486348
68.0,10,65.0,3,14,13.529168220371588
61.0,4,58.0,12,63,40.8709063574646
61.0,1,59.0,5,42,25.050055933377138
61.0,1,58.0,11,14,13.058336440743176
60.0,1,58.0,2,117,63.325177122360934
60.0,1,58.0,2,117,63.325177122360934
65.0,3,62.0,1,27,16.170869068546505
65.0,4,62.0,1,31,18.758373729661265
65.0,4,62.0,1,11,8.175009322229522
66.0,7,62.0,2,16,12.70417754260111
65.0,3,62.0,5,44,27.050055933377138
64.0,14,62.0,1,62,39.8709063574646
64.0,14,62.0,1,36,26.11253262780333
65.0,6,62.0,1,31,19.70003728891809
65.0,7,62.0,13,51,36.4042148315192
65.0,7,62.0,13,69,45.92924279820777
64.0,3,62.0,5,119,66.73767246124618
65.0,3,63.0,5,30,19.641700848174917
65.0,4,62.0,5,61,36.51674745932253
65.0,4,62.0,5,51,31.225065255606662
66.0,6,62.0,1,38,23.404214831519205
66.0,6,62.0,1,44,26.579224153748726
65.0,6,62.0,1,87,49.33345762972697
65.0,7,62.0,1,87,49.804289409355384
65.0,6,62.0,1,121,67.32517712236093
65.0,7,62.0,1,121,67.79600890198934
65.0,10,62.0,5,55,36.16672881486349
66.0,10,63.0,5,105,62.62513983344285
65.0,11,63.0,5,92,56.21678474824063
65.0,13,62.0,49,92,77.87504661114761
66.0,11,64.0,5,103,62.03763517232809
66.0,13,63.0,49,103,83.69589703523508
65.0,3,63.0,49,60,56.233345762972704
65.0,3,63.0,49,69,60.99585974631698
66.0,11,64.0,53,28,44.94994406662286
66.0,6,64.0,32,28,32.70831779628413
65.0,11,63.0,53,46,54.47497203331143
65.0,6,63.0,32,46,42.2333457629727
65.0,1,63.0,32,37,35.11667288148635
66.0,1,64.0,32,26,29.29582245739889
66.0,5,63.0,15,57,39.579224153748726
65.0,5,63.0,15,42,31.64170084817492
65.0,5,63.0,7,45,29.462551272262374
65.0,5,63.0,7,41,27.34587839077603
65.0,5,63.0,7,39,26.287541950032853
66.0,5,64.0,7,58,36.34173813709301
67.0,12,65.0,3,29,22.408355085202217
65.0,12,63.0,3,22,18.70417754260111
66.0,7,63.0,17,22,22.941663559256824
66.0,7,63.0,12,22,20.58750466111476
67.0,7,63.0,17,47,36.17086906854651
67.0,7,63.0,12,47,33.81671017040444
66.0,2,63.0,17,9,13.708317796284128
65.0,2,62.0,17,30,24.82085042408746
65.0,2,63.0,3,24,15.054196187060157
66.0,10,63.0,3,24,18.82085042408746
65.0,2,63.0,3,55,31.45841101857936
66.0,10,63.0,3,55,35.225065255606665
66.0,15,63.0,3,60,40.225065255606665
66.0,10,63.0,3,60,37.8709063574646
66.0,15,63.0,3,46,32.81671017040444
66.0,10,63.0,3,46,30.462551272262377
66.0,16,63.0,5,32,26.82085042408746
66.0,16,62.0,5,97,61.21678474824062
66.0,10,64.0,8,116,69.85848559641553
65.0,10,63.0,8,54,37.05005593337714
66.0,6,62.0,5,64,39.04591567969412
66.0,6,63.0,5,28,19.99585974631698
65.0,8,62.0,5,41,27.81671017040444
66.0,8,63.0,5,22,17.762513983344284
