date,max(buy),min(buy),mean(buy),mean-std(buy),mean-2std(buy),mean-2.5std(buy),price_quantile_90(buy),price_quantile_95(buy),price_quantile_N(buy),max(sell),min(sell),mean(sell),mean+std(sell),mean+2std(sell),mean+2.5std(sell),price_quantile_90(sell),price_quantile_95(sell),price_quantile_N(sell)
20221219_1,10.599853515625,-11.7998046875,-7.3992452328406735,-8.586803186581845,-9.774361140323016,-10.3681401171936,-6.199951171875,-5.60009765625,-5.60009765625,-5.800048828125,-19.0,-10.698126244986984,-9.686252270821289,-8.674378296655593,-8.168441309572746,-11.800048828125,-12.39990234375,-12.39990234375
20221219_2,-4.39990234375,-11.60009765625,-8.019382062577625,-8.811111564313688,-9.602841066049749,-9.99870581691778,-7.0,-6.60009765625,-6.60009765625,-7.599853515625,-15.199951171875,-10.613830765669356,-9.876850499798053,-9.139870233926748,-8.771380100991093,-11.599853515625,-11.800048828125,-11.800048828125
20221220_1,10.39990234375,-12.0,-8.1009895319691,-8.971736716882093,-9.842483901795086,-10.27785749425158,-7.0,-6.800048828125,-6.800048828125,-7.39990234375,-16.800048828125,-10.714579705734304,-9.817431640434636,-8.920283575134967,-8.471709542485133,-11.800048828125,-12.199951171875,-12.199951171875
20221220_2,-3.800048828125,-9.0,-6.606806283324466,-7.259023266490599,-7.911240249656734,-8.237348741239801,-5.800048828125,-5.599853515625,-5.599853515625,-5.7998046875,-13.0,-9.077015776410525,-8.355745483828038,-7.634475191245553,-7.27384004495431,-10.0,-10.199951171875,-10.199951171875
20221221_1,5.400146484375,-10.0,-7.351772209980215,-8.09624178836187,-8.840711366743522,-9.212946155934349,-6.400146484375,-6.199951171875,-6.199951171875,-6.39990234375,-12.7998046875,-9.750171371696048,-9.11394679096688,-8.477722210237712,-8.159609919873128,-10.599853515625,-10.800048828125,-10.800048828125
20221221_2,-5.0,-9.60009765625,-7.5501018554400865,-8.182877036898706,-8.815652218357325,-9.132039809086637,-6.800048828125,-6.60009765625,-6.60009765625,-7.800048828125,-12.800048828125,-9.852363212457808,-9.31793061728847,-8.78349802211913,-8.51628172453446,-10.400146484375,-10.7998046875,-10.7998046875
20221222_1,9.199951171875,-10.39990234375,-7.093333184327318,-7.7766941925799795,-8.460055200832642,-8.801735704958972,-6.39990234375,-6.0,-6.0,-7.199951171875,-73.800048828125,-9.741963456083724,-8.61679743954061,-7.491631422997496,-6.929048414725941,-10.60009765625,-11.0,-11.0
20221222_2,-5.60009765625,-9.800048828125,-7.860293116136482,-8.450653101942533,-9.041013087748585,-9.33619308065161,-7.199951171875,-7.0,-7.0,-7.39990234375,-14.800048828125,-10.079885188471737,-9.441945252516687,-8.804005316561637,-8.485035348584113,-10.800048828125,-11.0,-11.0
20221223_1,2.400146484375,-10.39990234375,-7.168046567031536,-7.898638334009701,-8.629230100987865,-8.994525984476947,-6.39990234375,-6.0,-6.0,-6.7998046875,-17.199951171875,-9.707920543311364,-8.98892469075103,-8.269928838190697,-7.91043091191053,-10.60009765625,-10.800048828125,-10.800048828125
20221223_2,-4.800048828125,-10.199951171875,-7.348462545174319,-8.183482641659227,-9.018502738144134,-9.436012786386588,-6.2001953125,-6.0,-6.0,-7.199951171875,-13.60009765625,-10.082557397959183,-9.304138715179574,-8.525720032399967,-8.136510691010162,-11.199951171875,-11.39990234375,-11.39990234375
20221226_1,56.39990234375,-11.800048828125,-8.634315710397878,-9.756723132254024,-10.87913055411017,-11.440334265038242,-7.60009765625,-7.39990234375,-7.39990234375,-8.0,-25.0,-10.908963744287853,-10.17113010386801,-9.43329646344817,-9.06437964323825,-11.800048828125,-12.0,-12.0
20221226_2,-8.0,-11.800048828125,-9.851263830000256,-10.29415335722974,-10.73704288445922,-10.958487648073964,-9.2001953125,-9.199951171875,-9.199951171875,-10.199951171875,-14.2001953125,-11.87088025110926,-11.387652629018648,-10.904425006928037,-10.66281119588273,-12.400146484375,-12.60009765625,-12.60009765625
20221227_1,7.199951171875,-13.800048828125,-9.85724794209222,-10.803580622584198,-11.749913303076177,-12.223079643322166,-9.0,-8.7998046875,-8.7998046875,-3.800048828125,-21.800048828125,-12.115732011855425,-11.203404229943049,-10.291076448030674,-9.834912557074489,-13.2001953125,-13.7998046875,-13.7998046875
20221227_2,-6.39990234375,-11.60009765625,-9.819226672874716,-10.304589333880235,-10.789951994885758,-11.032633325388518,-9.199951171875,-9.0,-9.0,-10.0,-14.0,-11.930368699126136,-11.434757773713445,-10.939146848300751,-10.691341385594406,-12.60009765625,-12.800048828125,-12.800048828125
