date,max(buy),min(buy),mean(buy),mean-std(buy),mean-2std(buy),mean-2.5std(buy),price_quantile_90(buy),price_quantile_95(buy),price_quantile_N(buy),max(sell),min(sell),mean(sell),mean+std(sell),mean+2std(sell),mean+2.5std(sell),price_quantile_90(sell),price_quantile_95(sell),price_quantile_N(sell)
20220908_1,-61.0,-71.0,-66.21259842519684,-68.01985458923888,-69.82711075328092,-70.73073883530193,-64.0,-64.0,-64.0,-69.0,-80.0,-73.93963254593176,-72.43483378433781,-70.93003502274387,-70.17763564194689,-76.0,-77.0,-77.0
20220908_2,-63.0,-71.0,-68.075,-69.65633695536911,-71.23767391073822,-72.02834238842277,-66.0,-65.0,-65.0,-71.0,-82.0,-74.4275,-72.67323737902262,-70.91897475804525,-70.04184344755657,-76.0,-77.0,-77.0
20220909_0,-58.0,-78.0,-69.00132625994695,-72.53432356419812,-76.06732086844929,-77.83381952057486,-64.0,-63.0,-63.0,-71.0,-87.0,-75.63395225464191,-73.00785713184098,-70.38176200904003,-69.06871444763956,-80.0,-81.0,-81.0
20220909_1,-67.0,-85.0,-73.62688064192578,-75.7897285893718,-77.95257653681782,-79.03400051054082,-71.0,-70.0,-70.0,-77.0,-95.0,-81.27081243731193,-79.03769176127564,-76.80457108523935,-75.6880107472212,-84.0,-85.0,-85.0
20220909_2,-70.0,-79.0,-74.7807351077313,-76.22384721542689,-77.66695932312247,-78.38851537697025,-73.0,-72.40000000000009,-72.40000000000009,-78.0,-90.0,-82.17490494296578,-80.45688196830558,-78.73885899364538,-77.87984750631529,-84.0,-85.0,-85.0
20220913_1,-41.0,-81.0,-74.19976359338061,-79.02947647267429,-83.85918935196796,-86.2740457916148,-70.0,-66.0,-66.0,-76.0,-115.0,-82.72222222222223,-78.37742548476764,-74.03262874731305,-71.86023037858577,-86.0,-91.0,-91.0
20220913_2,-70.0,-80.0,-76.24829351535836,-77.43127365225672,-78.61425378915509,-79.20574385760426,-75.0,-75.0,-75.0,-79.0,-89.0,-81.6433447098976,-80.37461884543329,-79.10589298096897,-78.47153004873682,-83.0,-84.0,-84.0
20220914_0,-68.0,-84.0,-76.2627840909091,-77.70013631879243,-79.13748854667575,-79.85616466061742,-75.0,-74.0,-74.0,-78.0,-95.0,-82.171875,-79.4573382084115,-76.74280141682299,-75.38553302102873,-86.0,-88.0,-88.0
20220914_1,-72.0,-82.0,-78.39712918660287,-80.08533050580232,-81.77353182500178,-82.6176324846015,-76.0,-76.0,-76.0,-81.0,-95.0,-84.88197767145135,-82.6518949541473,-80.42181223684325,-79.30677087819123,-87.0,-89.0,-89.0
20220914_2,-73.0,-80.0,-77.41106719367589,-78.60836741702515,-79.8056676403744,-80.40431775204902,-76.0,-76.0,-76.0,-80.0,-87.0,-82.89328063241106,-81.6363655106491,-80.37945038888714,-79.75099282800616,-85.0,-85.0,-85.0
20220915_0,-58.0,-80.0,-75.15977011494253,-79.8927788449885,-84.62578757503445,-86.99229194005744,-69.0,-61.0,-61.0,-79.0,-97.0,-82.65057471264367,-81.13359194299518,-79.61660917334669,-78.85811778852245,-84.0,-85.0,-85.0
20220915_1,-72.0,-80.0,-76.70573248407644,-78.15778249684061,-79.60983250960479,-80.33585751598687,-75.0,-74.0,-74.0,-79.0,-88.0,-83.10445859872611,-81.86448123157315,-80.62450386442019,-80.0045151808437,-85.0,-85.0,-85.0
20220915_2,-73.0,-78.0,-76.08673469387755,-77.16665560918838,-78.24657652449923,-78.78653698215466,-75.0,-74.0,-74.0,-77.0,-85.0,-81.18537414965986,-80.21670462736694,-79.24803510507401,-78.76370034392755,-82.0,-83.0,-83.0
20220916_0,-60.0,-78.0,-74.36445012787723,-76.38169241082025,-78.39893469376327,-79.40755583523477,-73.0,-72.0,-72.0,-77.0,-90.0,-81.05626598465473,-79.96801411754683,-78.87976225043892,-78.33563631688497,-82.0,-83.0,-83.0
20220916_1,-64.0,-78.0,-75.04397394136808,-76.90882557644613,-78.77367721152419,-79.70610302906321,-73.0,-71.0,-71.0,-78.0,-84.0,-81.65960912052117,-80.67369006270624,-79.6877710048913,-79.19481147598384,-83.0,-83.0,-83.0
