date,max(buy),min(buy),mean(buy),mean-std(buy),mean-2std(buy),mean-2.5std(buy),price_quantile_90(buy),price_quantile_95(buy),price_quantile_N(buy),max(sell),min(sell),mean(sell),mean+std(sell),mean+2std(sell),mean+2.5std(sell),price_quantile_90(sell),price_quantile_95(sell),price_quantile_N(sell)
20220908_0,4.0,-8.0,-1.7899761336515514,-4.812598089516975,-7.835220045382398,-9.346531023315109,2.0,2.0,2.0,-1.0,-12.0,-5.778042959427208,-2.71855393233887,0.3409350947494678,1.8706796082936368,-10.0,-10.0,-10.0
20220908_1,1.0,-6.0,-1.7829787234042551,-2.823217267316108,-3.86345581122796,-4.383575083183886,0.0,0.0,0.0,-3.0,-10.0,-5.469503546099291,-4.228859968701667,-2.9882163913040443,-2.3678946026052325,-7.0,-8.0,-8.0
20220908_2,2.0,-5.0,-1.7348066298342542,-3.058640114058467,-4.38247359828268,-5.044390340394787,0.0,1.0,1.0,-2.0,-9.0,-5.806629834254144,-4.312090129006753,-2.817550423759362,-2.0702805711356667,-8.0,-8.0,-8.0
20220909_1,-3.0,-12.0,-7.163337250293772,-9.42771513452578,-11.692093018757788,-12.82428196087379,-4.0,-4.0,-4.0,-7.0,-15.0,-10.600470035252645,-8.510674151049965,-6.420878266847288,-5.375980324745949,-13.0,-14.0,-14.0
20220909_2,-7.0,-13.0,-10.087912087912088,-11.45660186661145,-12.825291645310813,-13.509636534660494,-8.0,-8.0,-8.0,-11.0,-16.0,-13.773626373626374,-12.632018885278178,-11.490411396929984,-10.919607652755886,-15.0,-15.299999999999995,-15.29999999999998
20220913_0,-4.0,-11.0,-8.263768115942028,-9.552321158971449,-10.840874202000863,-11.485150723515574,-6.0,-5.4500000000000455,-5.4500000000000455,-9.0,-15.0,-12.42463768115942,-11.511437309207688,-10.598236937255956,-10.141636751280087,-13.0,-14.0,-14.0
20220913_1,0.0,-13.0,-9.190677966101696,-11.04502148086934,-12.899364995636988,-13.826536753020813,-7.0,-6.0,-6.0,-8.0,-18.0,-13.65,-12.366434540671976,-11.08286908134395,-10.44108635167994,-15.0,-16.0,-16.0
20220913_2,-4.0,-11.0,-6.51024208566108,-7.933787211348108,-9.357332337035135,-10.06910489987865,-5.0,-5.0,-5.0,-7.0,-15.0,-10.13780260707635,-8.546195300240806,-6.954587993405262,-6.1587843399874895,-12.0,-14.0,-14.0
20220914_0,-3.0,-11.0,-6.49607329842932,-7.883617693900708,-9.271162089372096,-9.964934287107791,-5.0,-5.0,-5.0,-8.0,-18.0,-10.732984293193716,-9.280581396138109,-7.828178499082501,-7.101977050554697,-12.0,-13.0,-13.0
20220914_1,-7.0,-18.0,-12.997104247104248,-15.837290556693803,-18.67747686628336,-20.097570021078138,-9.0,-9.0,-9.0,-10.0,-20.0,-16.611969111969113,-14.191841837994996,-11.77171456402088,-10.56165092703382,-19.5,-20.0,-20.0
