date,max(buy),min(buy),mean(buy),mean-std(buy),mean-2std(buy),mean-2.5std(buy),price_quantile_90(buy),price_quantile_95(buy),price_quantile_N(buy),max(sell),min(sell),mean(sell),mean+std(sell),mean+2std(sell),mean+2.5std(sell),price_quantile_90(sell),price_quantile_95(sell),price_quantile_N(sell)
20220908_0,-14.0,-27.0,-20.25925925925926,-23.758335359711864,-27.25741146016447,-29.006949510390776,-16.0,-16.0,-16.0,-22.0,-41.0,-26.96296296296296,-23.679238277029285,-20.395513591095604,-18.753651248128765,-32.0,-32.0,-32.0
20220908_1,-18.0,-23.0,-19.715217391304343,-20.59055545641816,-21.465893521531967,-21.90356255408887,-19.0,-18.0,-18.0,-23.0,-30.0,-25.70434782608696,-24.66294845714248,-23.62154908819799,-23.10084940372575,-27.0,-28.0,-28.0
20220908_2,-17.0,-22.0,-19.9013698630137,-20.86563425135733,-21.82989863970097,-22.31203083387279,-19.0,-18.0,-18.0,-22.0,-30.0,-26.13150684931507,-24.616302159961258,-23.10109747060745,-22.343495125930545,-28.0,-28.8,-28.799999999999983
20220909_1,-22.0,-31.0,-25.85987261146497,-28.33818346052904,-30.81649430959312,-32.055649734125154,-23.0,-23.0,-23.0,-27.0,-35.0,-31.23142250530785,-29.08677307855703,-26.94212365180621,-25.8697989384308,-34.0,-35.0,-35.0
20220909_2,-24.0,-32.0,-28.73684210526316,-30.42986769586918,-32.122893286475204,-32.96940608177822,-26.0,-26.0,-26.0,-30.0,-37.0,-33.99624060150376,-32.40499540189161,-30.81375020227947,-30.0181276024734,-36.0,-36.0,-36.0
20220913_0,-17.0,-30.0,-27.091517857142858,-28.586661201229703,-30.081804545316547,-30.82937621735997,-25.0,-24.0,-24.0,-31.0,-39.0,-33.810267857142854,-32.753836855832056,-31.697405854521264,-31.169190353865865,-35.0,-35.0,-35.0
20220913_1,-13.0,-33.0,-28.566626650660265,-31.621129990011244,-34.67563332936222,-36.202884999037714,-23.0,-23.0,-23.0,-29.0,-45.0,-35.37935174069628,-33.74582203763199,-32.1122923345677,-31.29552748303556,-37.0,-38.0,-38.0
20220913_2,-24.0,-31.0,-26.54228855721393,-27.94923701980148,-29.35618548238903,-30.059659713682805,-25.0,-25.0,-25.0,-29.0,-37.0,-32.1044776119403,-30.60168558008137,-29.098893548222435,-28.34749753229297,-34.0,-35.0,-35.0
20220914_0,-15.0,-29.0,-23.861774744027304,-25.069869772175444,-26.27796480032358,-26.88201231439765,-23.0,-22.0,-22.0,-28.0,-40.0,-30.515358361774744,-29.29140807038144,-28.06745777898813,-27.455482633291474,-32.0,-33.0,-33.0
20220914_1,-26.0,-33.0,-30.113636363636363,-31.65343576759844,-33.19323517156052,-33.96313487354156,-28.0,-27.0,-27.0,-32.0,-40.0,-36.18181818181818,-34.92425724426614,-33.66669630671409,-33.037915837938066,-38.0,-38.0,-38.0
