date,max(buy),min(buy),mean(buy),mean-std(buy),mean-2std(buy),mean-2.5std(buy),price_quantile_90(buy),price_quantile_95(buy),price_quantile_N(buy),max(sell),min(sell),mean(sell),mean+std(sell),mean+2std(sell),mean+2.5std(sell),price_quantile_90(sell),price_quantile_95(sell),price_quantile_N(sell)
20220908_1,79.0,17.0,25.4927680798005,20.67963603419837,15.866503988596255,13.459937965795197,29.0,31.0,31.0,16.0,-88.0,2.51571072319202,8.667595489972209,14.819480256752398,17.895422640142492,1.0,-9.0,-9.0
20220908_2,121.0,14.0,27.43282773564464,21.48667502538081,15.540522315116982,12.567445959985069,31.0,34.0,34.0,10.0,-100.0,1.6175514626218852,8.32789583452193,15.038240206421976,18.393412392372,-1.0,-14.0,-14.0
20220909_0,599.0,11.0,26.46633972358449,6.579077084494312,-13.308185554595862,-23.25181687414096,31.0,37.0,37.0,9.0,-350.0,-0.4150691038787338,17.077156398243133,34.569381900364995,43.31549465142593,-3.0,-17.0,-17.0
20220909_1,599.0,19.0,30.622747296756103,-0.0638967585793182,-30.750540813914743,-46.093862841582464,32.0,36.0,36.0,17.0,-350.0,2.543452142571085,25.921455989760656,49.29945983695023,60.988461760545015,2.0,0.0,0.0
20220909_2,232.0,26.0,31.781373322809788,20.29684012838496,8.812306933960127,3.070040336747713,33.0,43.700000000000045,43.700000000000045,20.0,-30.0,7.7987371744277825,12.62164181235172,17.444546450275656,19.855998769237623,5.0,3.0,3.0
20220913_1,209.0,23.0,30.858151673319004,22.32194345423573,13.785735235152458,9.517631125610825,34.0,46.0,46.0,15.0,-145.0,5.3672090881179,10.549951250116155,15.732693412114417,18.324064493113543,3.0,1.0,1.0
20220913_2,68.0,21.0,30.80017761989343,25.93670469848101,21.073231777068585,18.641495316362374,33.0,34.0,34.0,13.0,-30.0,6.399644760213143,9.76643153799189,13.133218315770636,14.816611704660009,4.0,3.0,3.0
20220914_0,200.0,21.0,29.8446735395189,22.124627968203374,14.404582396887848,10.544559611230085,32.0,37.0,37.0,12.0,-436.0,2.3048109965635737,16.772667910674752,31.24052482478593,38.47445328184152,1.0,-3.0,-3.0
20220914_1,200.0,20.0,29.80540064572938,23.15213111212232,16.498861578515253,13.17222681171172,32.0,34.0,34.0,8.0,-436.0,3.177575579688876,12.064210176052883,20.950844772416893,25.39416207059889,2.0,0.0,0.0
20220914_2,148.0,22.0,30.69039145907473,23.907126086020305,17.12386071296588,13.732228026438662,33.0,34.0,34.0,8.0,-106.0,2.974644128113879,6.529763838163397,10.084883548212916,11.862443403237677,1.0,0.0,0.0
20220915_0,199.0,20.0,28.88193668528864,19.796615538993912,10.711294392699184,6.168633819551818,32.0,33.0,33.0,15.0,-155.0,4.743389199255121,12.209412465504547,19.67543573175397,23.408447364878683,2.0,-1.0,-1.0
20220915_1,199.0,22.0,29.6498899889989,22.26271365915615,14.875537329313405,11.18194916439203,32.0,33.0,33.0,11.0,-155.0,4.165566556655666,9.426575945448576,14.687585334241485,17.31809002863794,3.0,2.0,2.0
20220915_2,154.0,13.0,28.2920759659463,22.51475070766407,16.737425449381842,13.848762820240728,31.0,32.0,32.0,8.0,-93.0,1.6407989521938442,7.0677082986107305,12.494617645027615,15.20807231823606,0.0,-11.0,-11.0
20220916_0,357.0,19.0,28.08361134278565,18.405631738101388,8.72765213341712,3.888662331074986,31.0,32.0,32.0,7.0,-180.0,1.6086321934945789,9.774871637598157,17.941111081701735,22.024230803753525,1.0,-12.0,-12.0
20220916_1,329.0,25.0,31.08226221079692,15.534075179109257,-0.0141118525784023,-7.788205368422229,34.0,35.0,35.0,6.0,-166.0,1.493573264781491,9.954283266168666,18.414993267555843,22.645348268249432,2.0,-16.0,-16.0
20220916_2,139.0,20.0,28.70306168392616,23.82413258094968,18.9452034779732,16.505738926484963,32.0,33.0,33.0,8.0,-30.0,2.4723097703737054,5.277197183939855,8.082084597506004,9.484528304289078,1.0,0.0,0.0
20220919_0,191.0,21.0,28.488330341113105,21.378056925009155,14.267783508905202,10.712646800853223,31.0,38.0,38.0,7.0,-136.0,1.1339317773788151,8.277448336075015,15.420964894771217,18.99272317411932,-2.0,-14.0,-14.0
20220919_1,238.0,16.0,27.052576235541537,21.0893526270458,15.126129018550069,12.1445172143022,30.0,32.0,32.0,9.0,-120.0,2.003605227579991,7.129981588766896,12.2563579499538,14.819546130547254,1.0,-1.0,-1.0
20220919_2,228.0,18.0,28.1480631276901,22.211312705463744,16.274562283237387,13.30618707212421,31.0,32.0,32.0,6.0,-116.0,1.8418938307030128,6.111909287776988,10.381924744850965,12.51693247338795,0.0,-2.0,-2.0
20220920_0,383.0,14.0,23.16320618058909,14.63039279462872,6.097579408668352,1.8311727156881688,26.0,32.0,32.0,8.0,-214.0,1.267262192177692,8.328199230919065,15.38913626966044,18.919604789031126,-3.0,-14.0,-14.0
20220920_1,383.0,11.0,21.8590331686662,13.746684947257444,5.634336725848691,1.5781626151443149,25.0,29.0,29.0,7.0,-214.0,2.350388143966126,7.75532692075977,13.160265697553411,15.862735085950234,1.0,0.0,0.0
20220920_2,158.0,12.0,24.042066571370228,17.251349774352473,10.460632977334718,7.065274578825843,31.0,33.0,33.0,7.0,-133.0,2.5464570144986727,6.767854447653256,10.98925188080784,13.09995059738513,1.0,0.0,0.0
20220921_0,303.0,9.0,19.390845070422536,8.952388671658177,-1.4860677271061815,-6.705295926488361,23.0,28.0,28.0,10.0,-171.0,0.8450704225352113,9.568627004757497,18.29218358697978,22.653961878090925,0.0,-5.0,-5.0
20220921_1,279.0,6.0,18.980854197349043,8.82218727164592,-1.3364796540572037,-6.415813116908765,23.0,25.299999999999727,25.299999999999727,9.0,-158.0,0.6023564064801178,9.583203917923218,18.56405142936632,23.05447518508787,0.0,-22.0,-22.0
20220921_2,206.0,5.0,17.96005706134094,9.12006604024892,0.2800750191569001,-4.139920491389109,23.0,25.0,25.0,5.0,-113.0,0.1340941512125535,7.05687566257658,13.979657173940604,17.44104792962262,-1.0,-16.0,-16.0
20220922_0,220.0,11.0,20.156476683937825,9.410318822520344,-1.3358390388971344,-6.708917969605874,26.0,27.0,27.0,5.0,-260.0,0.0797927461139896,11.541806821987857,23.00382089786172,28.734827935798656,-1.0,-6.549999999999997,-6.549999999999912
20220922_1,204.0,11.0,21.42795830778664,11.7854754572866,2.1429926067865672,-2.678248818463448,27.0,30.0,30.0,9.0,-239.0,-1.4255058246474557,8.6163299446837,18.658165714014856,23.679083598680435,-7.0,-21.0,-21.0
20220922_2,47.0,9.0,20.65352697095436,14.303524269209984,7.953521567465611,4.778520216593424,29.0,31.0,31.0,5.0,-114.0,-1.616182572614108,8.868931494375449,19.354045561365005,24.59660259485978,-2.0,-19.95,-19.94999999999997
20220923_0,135.0,11.0,20.957065217391303,11.63030974328187,2.3035542691724373,-2.359823467882279,29.0,32.0,32.0,6.0,-243.0,-0.0788043478260869,10.23185610967664,20.54251656717937,25.697846795930733,-2.0,-4.0,-4.0
