date,max(buy),min(buy),mean(buy),mean-std(buy),mean-2std(buy),mean-2.5std(buy),price_quantile_90(buy),price_quantile_95(buy),price_quantile_N(buy),max(sell),min(sell),mean(sell),mean+std(sell),mean+2std(sell),mean+2.5std(sell),price_quantile_90(sell),price_quantile_95(sell),price_quantile_N(sell)
20220908_0,-14.0,-22.0,-18.284306292645944,-19.575805621383207,-20.86730495012047,-21.513054614489103,-17.0,-16.0,-16.0,-18.0,-27.0,-22.36542835481425,-21.01211411443376,-19.65879987405325,-18.982142753863,-24.0,-24.099999999999994,-24.099999999999937
20220908_1,-16.0,-21.0,-17.88656195462478,-18.71680527882617,-19.54704860302756,-19.96217026512825,-17.0,-17.0,-17.0,-20.0,-24.0,-22.12129144851658,-21.32493484944333,-20.528578250370085,-20.13039995083346,-23.0,-23.0,-23.0
20220908_2,-17.0,-25.0,-20.025283347864,-21.566533147523128,-23.107782947182265,-23.878407847011832,-18.0,-18.0,-18.0,-20.0,-28.0,-23.939843068875327,-22.36372074464545,-20.787598420415566,-19.999537258300627,-26.0,-27.0,-27.0
20220909_1,-17.0,-22.0,-19.32490974729242,-20.328380166226104,-21.331850585159792,-21.83358579462664,-18.0,-18.0,-18.0,-20.0,-26.0,-23.17509025270758,-22.264238973928084,-21.35338769514859,-20.897962055758843,-24.0,-25.0,-25.0
20220909_2,-18.0,-24.0,-21.251977401129945,-22.439587381532625,-23.62719736193531,-24.22100235213665,-20.0,-19.0,-19.0,-21.0,-28.0,-24.96723163841808,-23.66284913792401,-22.35846663742993,-21.706275387182902,-27.0,-27.0,-27.0
20220913_0,-23.0,-32.0,-28.47615198059822,-30.033716901151323,-31.59128182170442,-32.37006428198097,-26.0,-26.0,-26.0,-27.0,-39.0,-32.485852869846404,-30.925574695426395,-29.365296521006385,-28.58515743379638,-34.0,-35.0,-35.0
20220913_1,-3.0,-39.0,-27.812354312354312,-31.195996585151946,-34.579638857949575,-36.27145999434839,-23.0,-22.0,-22.0,-23.0,-42.0,-31.903651903651905,-28.57001445769201,-25.23637701173213,-23.56955828875219,-36.0,-37.0,-37.0
20220913_2,-27.0,-33.0,-29.79234972677596,-31.19512065984257,-32.59789159290918,-33.29927705944249,-28.0,-28.0,-28.0,-30.0,-36.0,-33.58469945355191,-32.07696806331161,-30.569236673071305,-29.815370977951154,-36.0,-36.0,-36.0
20220914_0,-10.0,-24.0,-21.06168359941945,-22.32215373512232,-23.58262387082519,-24.212858938676625,-19.0,-19.0,-19.0,-15.0,-27.0,-24.944847605224965,-23.91733627498721,-22.889824944749456,-22.37606927963058,-26.0,-26.0,-26.0
20220914_1,-19.0,-28.0,-22.627477785372523,-24.16273942841736,-25.69800107146218,-26.4656318929846,-21.0,-20.0,-20.0,-22.0,-33.0,-26.54066985645933,-24.83541721972501,-23.13016458299069,-22.27753826462353,-28.0,-29.0,-29.0
20220914_2,-15.0,-24.0,-18.84472049689441,-20.21356505475508,-21.582409612615752,-22.266831891546087,-17.0,-17.0,-17.0,-19.0,-27.0,-22.430346051464063,-21.013534353898443,-19.596722656332823,-18.88831680755001,-25.0,-26.0,-26.0
20220915_0,-8.0,-38.0,-22.571428571428573,-25.778169259527328,-28.984909947626083,-30.58828029167546,-17.0,-16.0,-16.0,-15.0,-43.0,-26.491156462585035,-23.843298107365094,-21.195439752145152,-19.871510574535183,-29.0,-30.0,-30.0
20220915_1,-17.0,-24.0,-21.14814814814815,-22.30281472624509,-23.45748130434204,-24.03481459339051,-20.0,-19.0,-19.0,-21.0,-28.0,-24.94920634920635,-23.81802178770086,-22.68683722619537,-22.121244945442623,-26.0,-27.0,-27.0
20220915_2,-16.0,-21.0,-18.40123456790124,-19.50907187272996,-20.61690917755868,-21.17082782997304,-17.0,-17.0,-17.0,-19.0,-25.0,-22.13888888888889,-20.91209660613712,-19.685304323385346,-19.07190818200946,-24.0,-24.0,-24.0
20220916_0,-17.0,-29.0,-24.23391812865497,-26.787677524346527,-29.34143692003808,-30.61831661788386,-21.0,-20.0,-20.0,-21.0,-33.0,-28.02266081871345,-25.615299285866413,-23.207937753019376,-22.00425698659585,-31.0,-31.0,-31.0
20220916_1,-24.0,-29.0,-26.2673031026253,-27.11173611433096,-27.95616912603662,-28.37838563188945,-25.0,-25.0,-25.0,-28.0,-32.0,-30.07875894988067,-29.27744281562466,-28.47612668136865,-28.07546861424065,-31.0,-31.0,-31.0
20220916_2,-17.0,-25.0,-21.476444444444443,-23.10378693283935,-24.73112942123425,-25.544800665431705,-19.0,-19.0,-19.0,-21.0,-28.0,-25.18311111111111,-23.734010546068184,-22.28490998102525,-21.560359698503795,-27.0,-27.0,-27.0
20220919_0,-20.0,-28.0,-25.09798055347793,-25.997982444483267,-26.8979843354886,-27.347985280991264,-24.0,-24.0,-24.0,-26.0,-38.0,-28.99326851159312,-27.967062700986965,-26.94085689038081,-26.427753985077736,-30.0,-31.0,-31.0
20220919_1,-23.0,-30.0,-25.865225683407505,-27.416189400243933,-28.967153117080368,-29.742634975498586,-24.0,-24.0,-24.0,-26.0,-35.0,-29.74507310870948,-28.140219164875823,-26.535365221042174,-25.732938249125347,-32.0,-33.0,-33.0
20220919_2,-23.0,-29.0,-25.77922077922078,-27.0202718628623,-28.261322946503824,-28.881848488324582,-24.0,-24.0,-24.0,-27.0,-32.0,-29.48951048951049,-28.135944879671094,-26.782379269831697,-26.105596464912,-31.0,-32.0,-32.0
20220920_0,-17.0,-33.0,-27.715323645970937,-28.95423466903744,-30.193145692103933,-30.812601203637183,-26.0,-26.0,-26.0,-26.0,-35.0,-31.53170409511229,-30.222077779627885,-28.91245146414348,-28.25763830640128,-33.0,-34.0,-34.0
20220920_1,-23.0,-32.0,-26.97349918875068,-29.061355939541524,-31.149212690332373,-32.1931410657278,-25.0,-24.0,-24.0,-27.0,-35.0,-30.85722011898324,-28.97337645683806,-27.08953279469289,-26.1476109636203,-34.0,-34.0,-34.0
20220920_2,-25.0,-31.0,-27.396334478808704,-28.51686242527916,-29.637390371749618,-30.197654344984844,-26.0,-26.0,-26.0,-29.0,-34.0,-30.737686139748,-29.595837221616744,-28.45398830348549,-27.883063844419866,-32.0,-33.0,-33.0
20220921_0,-6.0,-46.0,-28.81039406053684,-31.06871844924357,-33.327042837950295,-34.45620503230366,-27.0,-25.0,-25.0,-11.0,-53.0,-32.4357509994289,-30.23204995833127,-28.028348917233643,-26.926498396684828,-35.0,-36.0,-36.0
20220921_1,-22.0,-28.0,-25.31658878504673,-26.660973143638564,-28.0053575022304,-28.677549681526315,-23.0,-23.0,-23.0,-25.0,-32.0,-29.0928738317757,-27.75288223642981,-26.41289064108392,-25.742894843410973,-31.0,-31.0,-31.0
20220921_2,-23.0,-29.0,-26.123148148148147,-27.281036552646523,-28.4389249571449,-29.01786915939409,-25.0,-24.0,-24.0,-27.0,-32.0,-29.81574074074074,-28.69870922206131,-27.581677703381885,-27.02316194404217,-31.0,-32.0,-32.0
